delta,beta,steady_time
0.1979591836734694,0.8265306122448979,40.150000000000006
0.1979591836734694,0.846938775510204,42.300000000000004
0.1979591836734694,0.8673469387755102,48.0
0.1979591836734694,0.8877551020408163,47.1
0.1979591836734694,0.9081632653061225,46.95
0.1979591836734694,0.9285714285714286,46.7
0.1979591836734694,0.9489795918367346,46.400000000000006
0.1979591836734694,0.9693877551020408,45.650000000000006
0.1979591836734694,0.9897959183673469,45.45
0.1979591836734694,1.010204081632653,45.25
0.1979591836734694,1.030612244897959,45.0
0.1979591836734694,1.0510204081632653,44.800000000000004
0.1979591836734694,1.0714285714285714,44.5
0.1979591836734694,1.0918367346938775,43.900000000000006
0.1979591836734694,1.1122448979591835,43.75
0.1979591836734694,1.1326530612244898,43.550000000000004
0.1979591836734694,1.1530612244897958,43.35
0.1979591836734694,1.1734693877551021,43.2
0.1979591836734694,1.193877551020408,42.95
0.1979591836734694,1.2142857142857142,42.400000000000006
0.1979591836734694,1.2346938775510203,42.25
0.1979591836734694,1.2551020408163265,42.1
0.1979591836734694,1.2755102040816326,41.95
0.1979591836734694,1.2959183673469385,41.800000000000004
0.1979591836734694,1.316326530612245,41.650000000000006
0.1979591836734694,1.3367346938775508,41.5
0.1979591836734694,1.3571428571428572,41.300000000000004
0.1979591836734694,1.3775510204081631,40.800000000000004
0.1979591836734694,1.3979591836734693,40.650000000000006
0.1979591836734694,1.4183673469387754,40.5
0.1979591836734694,1.4387755102040816,40.400000000000006
0.1979591836734694,1.4591836734693877,40.25
0.1979591836734694,1.4795918367346939,40.150000000000006
0.1979591836734694,1.5,40.050000000000004
0.20612244897959187,0.5,25.150000000000002
0.20612244897959187,0.5204081632653061,26.55
0.20612244897959187,0.5408163265306123,26.55
0.20612244897959187,0.5612244897959183,26.35
0.20612244897959187,0.5816326530612245,27.85
0.20612244897959187,0.6020408163265306,28.950000000000003
0.20612244897959187,0.6224489795918368,28.950000000000003
0.20612244897959187,0.6428571428571428,31.900000000000002
0.20612244897959187,0.6632653061224489,9.850000000000001
0.20612244897959187,0.6836734693877551,48.150000000000006
0.20612244897959187,0.7040816326530612,45.6
0.20612244897959187,0.7244897959183674,44.35
0.20612244897959187,0.7448979591836735,43.150000000000006
0.20612244897959187,0.7653061224489796,42.1
0.20612244897959187,0.7857142857142857,41.5
0.20612244897959187,0.8061224489795917,40.650000000000006
0.20612244897959187,0.8265306122448979,40.2
0.20612244897959187,0.846938775510204,39.800000000000004
0.20612244897959187,0.8673469387755102,39.1
0.20612244897959187,0.8877551020408163,38.7
0.20612244897959187,0.9081632653061225,38.45
0.20612244897959187,0.9285714285714286,38.2
0.20612244897959187,0.9489795918367346,37.550000000000004
0.20612244897959187,0.9693877551020408,37.25
0.20612244897959187,0.9897959183673469,37.050000000000004
0.20612244897959187,1.010204081632653,39.1
0.20612244897959187,1.030612244897959,39.1
0.20612244897959187,1.0510204081632653,43.75
0.20612244897959187,1.0714285714285714,43.75
0.20612244897959187,1.0918367346938775,43.6
0.20612244897959187,1.1122448979591835,43.45
0.20612244897959187,1.1326530612244898,43.25
0.20612244897959187,1.1530612244897958,43.050000000000004
0.20612244897959187,1.1734693877551021,42.400000000000006
0.20612244897959187,1.193877551020408,42.300000000000004
0.20612244897959187,1.2142857142857142,42.2
0.20612244897959187,1.2346938775510203,42.050000000000004
0.20612244897959187,1.2551020408163265,41.95
0.20612244897959187,1.2755102040816326,41.800000000000004
0.20612244897959187,1.2959183673469385,41.6
0.20612244897959187,1.316326530612245,41.400000000000006
0.20612244897959187,1.3367346938775508,40.85
0.20612244897959187,1.3571428571428572,40.75
0.20612244897959187,1.3775510204081631,40.6
0.20612244897959187,1.3979591836734693,40.5
0.20612244897959187,1.4183673469387754,40.400000000000006
0.20612244897959187,1.4387755102040816,40.25
0.20612244897959187,1.4591836734693877,40.150000000000006
0.20612244897959187,1.4795918367346939,40.0
0.20612244897959187,1.5,39.85
0.2142857142857143,0.5,25.05
0.2142857142857143,0.5204081632653061,24.900000000000002
0.2142857142857143,0.5408163265306123,26.3
0.2142857142857143,0.5612244897959183,26.25
0.2142857142857143,0.5816326530612245,27.5
0.2142857142857143,0.6020408163265306,27.450000000000003
0.2142857142857143,0.6224489795918368,28.85
0.2142857142857143,0.6428571428571428,30.1
0.2142857142857143,0.6632653061224489,33.0
0.2142857142857143,0.6836734693877551,49.85
0.2142857142857143,0.7040816326530612,46.5
0.2142857142857143,0.7244897959183674,44.75
0.2142857142857143,0.7448979591836735,43.400000000000006
0.2142857142857143,0.7653061224489796,42.300000000000004
0.2142857142857143,0.7857142857142857,41.650000000000006
0.2142857142857143,0.8061224489795917,40.75
0.2142857142857143,0.8265306122448979,40.25
0.2142857142857143,0.846938775510204,39.85
0.2142857142857143,0.8673469387755102,39.1
0.2142857142857143,0.8877551020408163,38.75
0.2142857142857143,0.9081632653061225,38.45
0.2142857142857143,0.9285714285714286,38.15
0.2142857142857143,0.9489795918367346,37.5
0.2142857142857143,0.9693877551020408,37.2
0.2142857142857143,0.9897959183673469,36.95
0.2142857142857143,1.010204081632653,36.75
0.2142857142857143,1.030612244897959,36.550000000000004
0.2142857142857143,1.0510204081632653,36.0
0.2142857142857143,1.0714285714285714,35.75
0.2142857142857143,1.0918367346938775,35.550000000000004
0.2142857142857143,1.1122448979591835,35.4
0.2142857142857143,1.1326530612244898,35.25
0.2142857142857143,1.1530612244897958,35.1
0.2142857142857143,1.1734693877551021,34.95
0.2142857142857143,1.193877551020408,34.800000000000004
0.2142857142857143,1.2142857142857142,34.300000000000004
0.2142857142857143,1.2346938775510203,36.85
0.2142857142857143,1.2551020408163265,36.1
0.2142857142857143,1.2755102040816326,36.1
0.2142857142857143,1.2959183673469385,36.050000000000004
0.2142857142857143,1.316326530612245,36.0
0.2142857142857143,1.3367346938775508,40.400000000000006
0.2142857142857143,1.3571428571428572,40.400000000000006
0.2142857142857143,1.3775510204081631,40.300000000000004
0.2142857142857143,1.3979591836734693,40.150000000000006
0.2142857142857143,1.4183673469387754,40.0
0.2142857142857143,1.4387755102040816,39.2
0.2142857142857143,1.4591836734693877,39.2
0.2142857142857143,1.4795918367346939,39.2
0.2142857142857143,1.5,39.150000000000006
0.22244897959183674,0.5,24.85
0.22244897959183674,0.5204081632653061,24.75
0.22244897959183674,0.5408163265306123,25.950000000000003
0.22244897959183674,0.5612244897959183,26.05
0.22244897959183674,0.5816326530612245,25.900000000000002
0.22244897959183674,0.6020408163265306,27.3
0.22244897959183674,0.6224489795918368,27.05
0.22244897959183674,0.6428571428571428,28.400000000000002
0.22244897959183674,0.6632653061224489,29.6
0.22244897959183674,0.6836734693877551,9.8
0.22244897959183674,0.7040816326530612,47.650000000000006
0.22244897959183674,0.7244897959183674,45.2
0.22244897959183674,0.7448979591836735,43.7
0.22244897959183674,0.7653061224489796,42.85
0.22244897959183674,0.7857142857142857,41.85
0.22244897959183674,0.8061224489795917,41.2
0.22244897959183674,0.8265306122448979,40.400000000000006
0.22244897959183674,0.846938775510204,39.95
0.22244897959183674,0.8673469387755102,39.2
0.22244897959183674,0.8877551020408163,38.800000000000004
0.22244897959183674,0.9081632653061225,38.45
0.22244897959183674,0.9285714285714286,38.15
0.22244897959183674,0.9489795918367346,37.5
0.22244897959183674,0.9693877551020408,37.2
0.22244897959183674,0.9897959183673469,36.95
0.22244897959183674,1.010204081632653,36.75
0.22244897959183674,1.030612244897959,36.5
0.22244897959183674,1.0510204081632653,35.95
0.22244897959183674,1.0714285714285714,35.7
0.22244897959183674,1.0918367346938775,35.5
0.22244897959183674,1.1122448979591835,35.35
0.22244897959183674,1.1326530612244898,35.15
0.22244897959183674,1.1530612244897958,35.0
0.22244897959183674,1.1734693877551021,34.550000000000004
0.22244897959183674,1.193877551020408,34.300000000000004
0.22244897959183674,1.2142857142857142,34.15
0.22244897959183674,1.2346938775510203,34.0
0.22244897959183674,1.2551020408163265,33.85
0.22244897959183674,1.2755102040816326,33.75
0.22244897959183674,1.2959183673469385,33.65
0.22244897959183674,1.316326530612245,33.5
0.22244897959183674,1.3367346938775508,33.4
0.22244897959183674,1.3571428571428572,33.25
0.22244897959183674,1.3775510204081631,32.800000000000004
0.22244897959183674,1.3979591836734693,32.65
0.22244897959183674,1.4183673469387754,32.550000000000004
0.22244897959183674,1.4387755102040816,32.45
0.22244897959183674,1.4591836734693877,32.35
0.22244897959183674,1.4795918367346939,32.25
0.22244897959183674,1.5,34.25
0.2306122448979592,0.5,24.650000000000002
0.2306122448979592,0.5204081632653061,24.6
0.2306122448979592,0.5408163265306123,24.450000000000003
0.2306122448979592,0.5612244897959183,25.75
0.2306122448979592,0.5816326530612245,25.75
0.2306122448979592,0.6020408163265306,25.5
0.2306122448979592,0.6224489795918368,26.85
0.2306122448979592,0.6428571428571428,26.650000000000002
0.2306122448979592,0.6632653061224489,27.900000000000002
0.2306122448979592,0.6836734693877551,9.8
0.2306122448979592,0.7040816326530612,48.800000000000004
0.2306122448979592,0.7244897959183674,46.1
0.2306122448979592,0.7448979591836735,44.1
0.2306122448979592,0.7653061224489796,43.150000000000006
0.2306122448979592,0.7857142857142857,42.050000000000004
0.2306122448979592,0.8061224489795917,41.400000000000006
0.2306122448979592,0.8265306122448979,40.5
0.2306122448979592,0.846938775510204,40.050000000000004
0.2306122448979592,0.8673469387755102,39.25
0.2306122448979592,0.8877551020408163,38.900000000000006
0.2306122448979592,0.9081632653061225,38.550000000000004
0.2306122448979592,0.9285714285714286,38.2
0.2306122448979592,0.9489795918367346,37.550000000000004
0.2306122448979592,0.9693877551020408,37.25
0.2306122448979592,0.9897959183673469,37.0
0.2306122448979592,1.010204081632653,36.75
0.2306122448979592,1.030612244897959,36.4
0.2306122448979592,1.0510204081632653,35.9
0.2306122448979592,1.0714285714285714,35.7
0.2306122448979592,1.0918367346938775,35.5
0.2306122448979592,1.1122448979591835,35.300000000000004
0.2306122448979592,1.1326530612244898,35.1
0.2306122448979592,1.1530612244897958,34.95
0.2306122448979592,1.1734693877551021,34.45
0.2306122448979592,1.193877551020408,34.25
0.2306122448979592,1.2142857142857142,34.050000000000004
0.2306122448979592,1.2346938775510203,33.9
0.2306122448979592,1.2551020408163265,33.800000000000004
0.2306122448979592,1.2755102040816326,33.65
0.2306122448979592,1.2959183673469385,33.550000000000004
0.2306122448979592,1.316326530612245,33.4
0.2306122448979592,1.3367346938775508,33.0
0.2306122448979592,1.3571428571428572,32.800000000000004
0.2306122448979592,1.3775510204081631,32.65
0.2306122448979592,1.3979591836734693,32.550000000000004
0.2306122448979592,1.4183673469387754,32.4
0.2306122448979592,1.4387755102040816,32.300000000000004
0.2306122448979592,1.4591836734693877,32.2
0.2306122448979592,1.4795918367346939,32.1
0.2306122448979592,1.5,32.050000000000004
0.23877551020408164,0.5,24.25
0.23877551020408164,0.5204081632653061,24.400000000000002
0.23877551020408164,0.5408163265306123,24.3
0.23877551020408164,0.5612244897959183,24.1
0.23877551020408164,0.5816326530612245,25.450000000000003
0.23877551020408164,0.6020408163265306,25.35
0.23877551020408164,0.6224489795918368,25.150000000000002
0.23877551020408164,0.6428571428571428,26.5
0.23877551020408164,0.6632653061224489,27.650000000000002
0.23877551020408164,0.6836734693877551,26.85
0.23877551020408164,0.7040816326530612,51.550000000000004
0.23877551020408164,0.7244897959183674,46.800000000000004
0.23877551020408164,0.7448979591836735,44.85
0.23877551020408164,0.7653061224489796,43.45
0.23877551020408164,0.7857142857142857,42.25
0.23877551020408164,0.8061224489795917,41.6
0.23877551020408164,0.8265306122448979,40.650000000000006
0.23877551020408164,0.846938775510204,40.150000000000006
0.23877551020408164,0.8673469387755102,39.35
0.23877551020408164,0.8877551020408163,38.95
0.23877551020408164,0.9081632653061225,38.6
0.23877551020408164,0.9285714285714286,38.25
0.23877551020408164,0.9489795918367346,37.550000000000004
0.23877551020408164,0.9693877551020408,37.300000000000004
0.23877551020408164,0.9897959183673469,37.0
0.23877551020408164,1.010204081632653,36.75
0.23877551020408164,1.030612244897959,36.15
0.23877551020408164,1.0510204081632653,35.9
0.23877551020408164,1.0714285714285714,35.7
0.23877551020408164,1.0918367346938775,35.5
0.23877551020408164,1.1122448979591835,35.300000000000004
0.23877551020408164,1.1326530612244898,35.1
0.23877551020408164,1.1530612244897958,34.6
0.23877551020408164,1.1734693877551021,34.4
0.23877551020408164,1.193877551020408,34.2
0.23877551020408164,1.2142857142857142,34.050000000000004
0.23877551020408164,1.2346938775510203,33.9
0.23877551020408164,1.2551020408163265,33.75
0.23877551020408164,1.2755102040816326,33.6
0.23877551020408164,1.2959183673469385,33.45
0.23877551020408164,1.316326530612245,33.300000000000004
0.23877551020408164,1.3367346938775508,32.85
0.23877551020408164,1.3571428571428572,32.7
0.23877551020408164,1.3775510204081631,32.6
0.23877551020408164,1.3979591836734693,32.45
0.23877551020408164,1.4183673469387754,32.35
0.23877551020408164,1.4387755102040816,32.2
0.23877551020408164,1.4591836734693877,32.1
0.23877551020408164,1.4795918367346939,32.0
0.23877551020408164,1.5,31.900000000000002
0.2469387755102041,0.5,22.8
0.2469387755102041,0.5204081632653061,24.05
0.2469387755102041,0.5408163265306123,24.1
0.2469387755102041,0.5612244897959183,24.0
0.2469387755102041,0.5816326530612245,23.8
0.2469387755102041,0.6020408163265306,23.6
0.2469387755102041,0.6224489795918368,25.0
0.2469387755102041,0.6428571428571428,24.75
0.2469387755102041,0.6632653061224489,25.950000000000003
0.2469387755102041,0.6836734693877551,25.200000000000003
0.2469387755102041,0.7040816326530612,9.700000000000001
0.2469387755102041,0.7244897959183674,48.1
0.2469387755102041,0.7448979591836735,45.300000000000004
0.2469387755102041,0.7653061224489796,43.7
0.2469387755102041,0.7857142857142857,42.400000000000006
0.2469387755102041,0.8061224489795917,41.75
0.2469387755102041,0.8265306122448979,40.75
0.2469387755102041,0.846938775510204,40.25
0.2469387755102041,0.8673469387755102,39.400000000000006
0.2469387755102041,0.8877551020408163,39.0
0.2469387755102041,0.9081632653061225,38.650000000000006
0.2469387755102041,0.9285714285714286,38.25
0.2469387755102041,0.9489795918367346,37.6
0.2469387755102041,0.9693877551020408,37.300000000000004
0.2469387755102041,0.9897959183673469,37.050000000000004
0.2469387755102041,1.010204081632653,36.75
0.2469387755102041,1.030612244897959,36.15
0.2469387755102041,1.0510204081632653,35.9
0.2469387755102041,1.0714285714285714,35.7
0.2469387755102041,1.0918367346938775,35.5
0.2469387755102041,1.1122448979591835,35.300000000000004
0.2469387755102041,1.1326530612244898,35.050000000000004
0.2469387755102041,1.1530612244897958,34.550000000000004
0.2469387755102041,1.1734693877551021,34.35
0.2469387755102041,1.193877551020408,34.2
0.2469387755102041,1.2142857142857142,34.0
0.2469387755102041,1.2346938775510203,33.85
0.2469387755102041,1.2551020408163265,33.7
0.2469387755102041,1.2755102040816326,33.550000000000004
0.2469387755102041,1.2959183673469385,33.4
0.2469387755102041,1.316326530612245,32.95
0.2469387755102041,1.3367346938775508,32.800000000000004
0.2469387755102041,1.3571428571428572,32.65
0.2469387755102041,1.3775510204081631,32.5
0.2469387755102041,1.3979591836734693,32.4
0.2469387755102041,1.4183673469387754,32.25
0.2469387755102041,1.4387755102040816,32.15
0.2469387755102041,1.4591836734693877,32.050000000000004
0.2469387755102041,1.4795918367346939,31.950000000000003
0.2469387755102041,1.5,31.85
0.2551020408163266,0.5,22.650000000000002
0.2551020408163266,0.5204081632653061,22.5
0.2551020408163266,0.5408163265306123,23.700000000000003
0.2551020408163266,0.5612244897959183,23.8
0.2551020408163266,0.5816326530612245,23.650000000000002
0.2551020408163266,0.6020408163265306,23.5
0.2551020408163266,0.6224489795918368,23.200000000000003
0.2551020408163266,0.6428571428571428,24.6
0.2551020408163266,0.6632653061224489,22.200000000000003
0.2551020408163266,0.6836734693877551,23.6
0.2551020408163266,0.7040816326530612,27.950000000000003
0.2551020408163266,0.7244897959183674,49.7
0.2551020408163266,0.7448979591836735,45.550000000000004
0.2551020408163266,0.7653061224489796,43.85
0.2551020408163266,0.7857142857142857,42.45
0.2551020408163266,0.8061224489795917,41.800000000000004
0.2551020408163266,0.8265306122448979,40.75
0.2551020408163266,0.846938775510204,40.300000000000004
0.2551020408163266,0.8673469387755102,39.400000000000006
0.2551020408163266,0.8877551020408163,39.0
0.2551020408163266,0.9081632653061225,38.650000000000006
0.2551020408163266,0.9285714285714286,38.2
0.2551020408163266,0.9489795918367346,37.6
0.2551020408163266,0.9693877551020408,37.300000000000004
0.2551020408163266,0.9897959183673469,37.050000000000004
0.2551020408163266,1.010204081632653,36.75
0.2551020408163266,1.030612244897959,36.1
0.2551020408163266,1.0510204081632653,35.9
0.2551020408163266,1.0714285714285714,35.7
0.2551020408163266,1.0918367346938775,35.5
0.2551020408163266,1.1122448979591835,35.25
0.2551020408163266,1.1326530612244898,35.0
0.2551020408163266,1.1530612244897958,34.5
0.2551020408163266,1.1734693877551021,34.300000000000004
0.2551020408163266,1.193877551020408,34.15
0.2551020408163266,1.2142857142857142,34.0
0.2551020408163266,1.2346938775510203,33.85
0.2551020408163266,1.2551020408163265,33.7
0.2551020408163266,1.2755102040816326,33.5
0.2551020408163266,1.2959183673469385,33.0
0.2551020408163266,1.316326530612245,32.85
0.2551020408163266,1.3367346938775508,32.75
0.2551020408163266,1.3571428571428572,32.6
0.2551020408163266,1.3775510204081631,32.5
0.2551020408163266,1.3979591836734693,32.35
0.2551020408163266,1.4183673469387754,32.25
0.2551020408163266,1.4387755102040816,32.1
0.2551020408163266,1.4591836734693877,32.0
0.2551020408163266,1.4795918367346939,31.85
0.2551020408163266,1.5,31.450000000000003
0.263265306122449,0.5,22.5
0.263265306122449,0.5204081632653061,22.35
0.263265306122449,0.5408163265306123,22.200000000000003
0.263265306122449,0.5612244897959183,22.05
0.263265306122449,0.5816326530612245,23.400000000000002
0.263265306122449,0.6020408163265306,23.35
0.263265306122449,0.6224489795918368,23.1
0.263265306122449,0.6428571428571428,22.5
0.263265306122449,0.6632653061224489,22.05
0.263265306122449,0.6836734693877551,23.3
0.263265306122449,0.7040816326530612,25.0
0.263265306122449,0.7244897959183674,9.65
0.263265306122449,0.7448979591836735,41.650000000000006
0.263265306122449,0.7653061224489796,39.1
0.263265306122449,0.7857142857142857,37.6
0.263265306122449,0.8061224489795917,36.75
0.263265306122449,0.8265306122448979,35.75
0.263265306122449,0.846938775510204,35.25
0.263265306122449,0.8673469387755102,39.2
0.263265306122449,0.8877551020408163,38.95
0.263265306122449,0.9081632653061225,38.550000000000004
0.263265306122449,0.9285714285714286,37.75
0.263265306122449,0.9489795918367346,37.5
0.263265306122449,0.9693877551020408,37.25
0.263265306122449,0.9897959183673469,36.95
0.263265306122449,1.010204081632653,36.25
0.263265306122449,1.030612244897959,36.050000000000004
0.263265306122449,1.0510204081632653,35.85
0.263265306122449,1.0714285714285714,35.65
0.263265306122449,1.0918367346938775,35.45
0.263265306122449,1.1122448979591835,35.2
0.263265306122449,1.1326530612244898,34.6
0.263265306122449,1.1530612244897958,34.45
0.263265306122449,1.1734693877551021,34.300000000000004
0.263265306122449,1.193877551020408,34.15
0.263265306122449,1.2142857142857142,33.95
0.263265306122449,1.2346938775510203,33.800000000000004
0.263265306122449,1.2551020408163265,33.6
0.263265306122449,1.2755102040816326,33.1
0.263265306122449,1.2959183673469385,32.95
0.263265306122449,1.316326530612245,32.800000000000004
0.263265306122449,1.3367346938775508,32.7
0.263265306122449,1.3571428571428572,32.550000000000004
0.263265306122449,1.3775510204081631,32.45
0.263265306122449,1.3979591836734693,32.300000000000004
0.263265306122449,1.4183673469387754,32.2
0.263265306122449,1.4387755102040816,32.050000000000004
0.263265306122449,1.4591836734693877,31.900000000000002
0.263265306122449,1.4795918367346939,31.5
0.263265306122449,1.5,31.35
0.27142857142857146,0.5,22.25
0.27142857142857146,0.5204081632653061,22.200000000000003
0.27142857142857146,0.5408163265306123,22.1
0.27142857142857146,0.5612244897959183,21.950000000000003
0.27142857142857146,0.5816326530612245,21.75
0.27142857142857146,0.6020408163265306,21.400000000000002
0.27142857142857146,0.6224489795918368,22.85
0.27142857142857146,0.6428571428571428,20.650000000000002
0.27142857142857146,0.6632653061224489,20.55
0.27142857142857146,0.6836734693877551,21.950000000000003
0.27142857142857146,0.7040816326530612,23.400000000000002
0.27142857142857146,0.7244897959183674,9.65
0.27142857142857146,0.7448979591836735,40.2
0.27142857142857146,0.7653061224489796,36.800000000000004
0.27142857142857146,0.7857142857142857,37.6
0.27142857142857146,0.8061224489795917,36.300000000000004
0.27142857142857146,0.8265306122448979,35.800000000000004
0.27142857142857146,0.846938775510204,35.2
0.27142857142857146,0.8673469387755102,34.4
0.27142857142857146,0.8877551020408163,34.0
0.27142857142857146,0.9081632653061225,33.6
0.27142857142857146,0.9285714285714286,32.9
0.27142857142857146,0.9489795918367346,32.6
0.27142857142857146,0.9693877551020408,32.35
0.27142857142857146,0.9897959183673469,36.050000000000004
0.27142857142857146,1.010204081632653,36.050000000000004
0.27142857142857146,1.030612244897959,35.9
0.27142857142857146,1.0510204081632653,35.7
0.27142857142857146,1.0714285714285714,35.5
0.27142857142857146,1.0918367346938775,35.25
0.27142857142857146,1.1122448979591835,34.65
0.27142857142857146,1.1326530612244898,34.5
0.27142857142857146,1.1530612244897958,34.35
0.27142857142857146,1.1734693877551021,34.2
0.27142857142857146,1.193877551020408,34.050000000000004
0.27142857142857146,1.2142857142857142,33.85
0.27142857142857146,1.2346938775510203,33.7
0.27142857142857146,1.2551020408163265,33.15
0.27142857142857146,1.2755102040816326,33.0
0.27142857142857146,1.2959183673469385,32.85
0.27142857142857146,1.316326530612245,32.75
0.27142857142857146,1.3367346938775508,32.65
0.27142857142857146,1.3571428571428572,32.5
0.27142857142857146,1.3775510204081631,32.4
0.27142857142857146,1.3979591836734693,32.25
0.27142857142857146,1.4183673469387754,32.1
0.27142857142857146,1.4387755102040816,31.950000000000003
0.27142857142857146,1.4591836734693877,31.5
0.27142857142857146,1.4795918367346939,31.35
0.27142857142857146,1.5,31.25
0.2795918367346939,0.5,20.6
0.2795918367346939,0.5204081632653061,21.900000000000002
0.2795918367346939,0.5408163265306123,21.900000000000002
0.2795918367346939,0.5612244897959183,21.8
0.2795918367346939,0.5816326530612245,21.650000000000002
0.2795918367346939,0.6020408163265306,21.3
0.2795918367346939,0.6224489795918368,20.8
0.2795918367346939,0.6428571428571428,20.5
0.2795918367346939,0.6632653061224489,20.450000000000003
0.2795918367346939,0.6836734693877551,21.8
0.2795918367346939,0.7040816326530612,23.200000000000003
0.2795918367346939,0.7244897959183674,26.05
0.2795918367346939,0.7448979591836735,9.600000000000001
0.2795918367346939,0.7653061224489796,38.1
0.2795918367346939,0.7857142857142857,35.550000000000004
0.2795918367346939,0.8061224489795917,34.050000000000004
0.2795918367346939,0.8265306122448979,32.95
0.2795918367346939,0.846938775510204,32.25
0.2795918367346939,0.8673469387755102,34.2
0.2795918367346939,0.8877551020408163,33.800000000000004
0.2795918367346939,0.9081632653061225,33.050000000000004
0.2795918367346939,0.9285714285714286,32.800000000000004
0.2795918367346939,0.9489795918367346,32.550000000000004
0.2795918367346939,0.9693877551020408,32.25
0.2795918367346939,0.9897959183673469,31.900000000000002
0.2795918367346939,1.010204081632653,31.35
0.2795918367346939,1.030612244897959,31.150000000000002
0.2795918367346939,1.0510204081632653,30.950000000000003
0.2795918367346939,1.0714285714285714,30.75
0.2795918367346939,1.0918367346938775,30.55
0.2795918367346939,1.1122448979591835,30.35
0.2795918367346939,1.1326530612244898,34.15
0.2795918367346939,1.1530612244897958,34.1
0.2795918367346939,1.1734693877551021,33.95
0.2795918367346939,1.193877551020408,33.75
0.2795918367346939,1.2142857142857142,33.050000000000004
0.2795918367346939,1.2346938775510203,33.0
0.2795918367346939,1.2551020408163265,32.95
0.2795918367346939,1.2755102040816326,32.85
0.2795918367346939,1.2959183673469385,32.75
0.2795918367346939,1.316326530612245,32.65
0.2795918367346939,1.3367346938775508,32.5
0.2795918367346939,1.3571428571428572,32.4
0.2795918367346939,1.3775510204081631,32.25
0.2795918367346939,1.3979591836734693,32.1
0.2795918367346939,1.4183673469387754,31.900000000000002
0.2795918367346939,1.4387755102040816,31.450000000000003
0.2795918367346939,1.4591836734693877,31.400000000000002
0.2795918367346939,1.4795918367346939,31.3
0.2795918367346939,1.5,31.200000000000003
0.28775510204081634,0.5,20.5
0.28775510204081634,0.5204081632653061,20.3
0.28775510204081634,0.5408163265306123,20.1
0.28775510204081634,0.5612244897959183,21.5
0.28775510204081634,0.5816326530612245,21.400000000000002
0.28775510204081634,0.6020408163265306,21.05
0.28775510204081634,0.6224489795918368,19.1
0.28775510204081634,0.6428571428571428,20.150000000000002
0.28775510204081634,0.6632653061224489,20.35
0.28775510204081634,0.6836734693877551,20.35
0.28775510204081634,0.7040816326530612,21.75
0.28775510204081634,0.7244897959183674,24.35
0.28775510204081634,0.7448979591836735,9.55
0.28775510204081634,0.7653061224489796,39.85
0.28775510204081634,0.7857142857142857,36.65
0.28775510204081634,0.8061224489795917,34.6
0.28775510204081634,0.8265306122448979,33.6
0.28775510204081634,0.846938775510204,32.45
0.28775510204081634,0.8673469387755102,31.950000000000003
0.28775510204081634,0.8877551020408163,31.0
0.28775510204081634,0.9081632653061225,30.6
0.28775510204081634,0.9285714285714286,30.25
0.28775510204081634,0.9489795918367346,29.5
0.28775510204081634,0.9693877551020408,29.200000000000003
0.28775510204081634,0.9897959183673469,31.3
0.28775510204081634,1.010204081632653,31.200000000000003
0.28775510204081634,1.030612244897959,31.05
0.28775510204081634,1.0510204081632653,30.85
0.28775510204081634,1.0714285714285714,30.650000000000002
0.28775510204081634,1.0918367346938775,30.35
0.28775510204081634,1.1122448979591835,29.85
0.28775510204081634,1.1326530612244898,29.700000000000003
0.28775510204081634,1.1530612244897958,29.55
0.28775510204081634,1.1734693877551021,29.450000000000003
0.28775510204081634,1.193877551020408,29.3
0.28775510204081634,1.2142857142857142,29.150000000000002
0.28775510204081634,1.2346938775510203,29.0
0.28775510204081634,1.2551020408163265,28.85
0.28775510204081634,1.2755102040816326,28.700000000000003
0.28775510204081634,1.2959183673469385,28.25
0.28775510204081634,1.316326530612245,28.1
0.28775510204081634,1.3367346938775508,28.0
0.28775510204081634,1.3571428571428572,27.900000000000002
0.28775510204081634,1.3775510204081631,31.400000000000002
0.28775510204081634,1.3979591836734693,31.400000000000002
0.28775510204081634,1.4183673469387754,31.35
0.28775510204081634,1.4387755102040816,31.3
0.28775510204081634,1.4591836734693877,31.200000000000003
0.28775510204081634,1.4795918367346939,31.150000000000002
0.28775510204081634,1.5,31.05
0.29591836734693877,0.5,20.35
0.29591836734693877,0.5204081632653061,20.200000000000003
0.29591836734693877,0.5408163265306123,20.0
0.29591836734693877,0.5612244897959183,19.75
0.29591836734693877,0.5816326530612245,19.400000000000002
0.29591836734693877,0.6020408163265306,19.1
0.29591836734693877,0.6224489795918368,19.0
0.29591836734693877,0.6428571428571428,18.900000000000002
0.29591836734693877,0.6632653061224489,20.150000000000002
0.29591836734693877,0.6836734693877551,20.25
0.29591836734693877,0.7040816326530612,21.6
0.29591836734693877,0.7244897959183674,23.0
0.29591836734693877,0.7448979591836735,26.0
0.29591836734693877,0.7653061224489796,9.55
0.29591836734693877,0.7857142857142857,37.6
0.29591836734693877,0.8061224489795917,35.5
0.29591836734693877,0.8265306122448979,34.0
0.29591836734693877,0.846938775510204,32.800000000000004
0.29591836734693877,0.8673469387755102,32.15
0.29591836734693877,0.8877551020408163,31.25
0.29591836734693877,0.9081632653061225,30.75
0.29591836734693877,0.9285714285714286,30.35
0.29591836734693877,0.9489795918367346,29.6
0.29591836734693877,0.9693877551020408,29.3
0.29591836734693877,0.9897959183673469,29.0
0.29591836734693877,1.010204081632653,28.75
0.29591836734693877,1.030612244897959,28.150000000000002
