alpha,omega,steady_time
0.47959183673469385,4.540816326530613,2.75
0.47959183673469385,4.63265306122449,2.71
0.47959183673469385,4.724489795918368,2.65
0.47959183673469385,4.816326530612245,2.59
0.47959183673469385,4.908163265306123,2.5500000000000003
0.47959183673469385,5.0,2.5100000000000002
0.5204081632653061,0.5,43.17
0.5204081632653061,0.5918367346938775,35.28
0.5204081632653061,0.6836734693877551,43.11
0.5204081632653061,0.7755102040816326,31.03
0.5204081632653061,0.8673469387755102,26.3
0.5204081632653061,0.9591836734693877,27.23
0.5204081632653061,1.0510204081632653,31.17
0.5204081632653061,1.1428571428571428,30.94
0.5204081632653061,1.2346938775510203,44.27
0.5204081632653061,1.3265306122448979,36.29
0.5204081632653061,1.4183673469387754,39.17
0.5204081632653061,1.5102040816326532,37.76
0.5204081632653061,1.6020408163265307,39.15
0.5204081632653061,1.6938775510204083,40.25
0.5204081632653061,1.7857142857142858,38.19
0.5204081632653061,1.8775510204081634,39.730000000000004
0.5204081632653061,1.969387755102041,44.1
0.5204081632653061,2.0612244897959187,26.22
0.5204081632653061,2.1530612244897958,23.330000000000002
0.5204081632653061,2.2448979591836737,23.29
0.5204081632653061,2.336734693877551,21.01
0.5204081632653061,2.428571428571429,18.62
0.5204081632653061,2.5204081632653064,15.36
0.5204081632653061,2.612244897959184,16.15
0.5204081632653061,2.7040816326530615,16.46
0.5204081632653061,2.795918367346939,16.2
0.5204081632653061,2.8877551020408165,12.77
0.5204081632653061,2.979591836734694,12.530000000000001
0.5204081632653061,3.0714285714285716,9.09
0.5204081632653061,3.163265306122449,8.9
0.5204081632653061,3.2551020408163267,8.77
0.5204081632653061,3.3469387755102042,5.17
0.5204081632653061,3.438775510204082,5.0
0.5204081632653061,3.5306122448979593,4.87
0.5204081632653061,3.622448979591837,4.74
0.5204081632653061,3.7142857142857144,4.63
0.5204081632653061,3.806122448979592,4.53
0.5204081632653061,3.8979591836734695,4.42
0.5204081632653061,3.989795918367347,4.3
0.5204081632653061,4.081632653061225,4.18
0.5204081632653061,4.173469387755102,4.05
0.5204081632653061,4.26530612244898,3.89
0.5204081632653061,4.357142857142858,3.71
0.5204081632653061,4.448979591836735,3.49
0.5204081632653061,4.540816326530613,3.02
0.5204081632653061,4.63265306122449,2.71
0.5204081632653061,4.724489795918368,2.65
0.5204081632653061,4.816326530612245,2.59
0.5204081632653061,4.908163265306123,2.5500000000000003
0.5204081632653061,5.0,2.5100000000000002
0.5612244897959182,0.5,42.56
0.5612244897959182,0.5918367346938775,35.160000000000004
0.5612244897959182,0.6836734693877551,43.37
0.5612244897959182,0.7755102040816326,31.580000000000002
0.5612244897959182,0.8673469387755102,23.26
0.5612244897959182,0.9591836734693877,26.94
0.5612244897959182,1.0510204081632653,30.93
0.5612244897959182,1.1428571428571428,30.970000000000002
0.5612244897959182,1.2346938775510203,44.18
0.5612244897959182,1.3265306122448979,36.27
0.5612244897959182,1.4183673469387754,38.96
0.5612244897959182,1.5102040816326532,37.5
0.5612244897959182,1.6020408163265307,39.050000000000004
0.5612244897959182,1.6938775510204083,40.15
0.5612244897959182,1.7857142857142858,38.07
0.5612244897959182,1.8775510204081634,39.58
0.5612244897959182,1.969387755102041,43.52
0.5612244897959182,2.0612244897959187,25.88
0.5612244897959182,2.1530612244897958,24.650000000000002
0.5612244897959182,2.2448979591836737,23.150000000000002
0.5612244897959182,2.336734693877551,20.98
0.5612244897959182,2.428571428571429,18.44
0.5612244897959182,2.5204081632653064,15.290000000000001
0.5612244897959182,2.612244897959184,15.47
0.5612244897959182,2.7040816326530615,16.03
0.5612244897959182,2.795918367346939,16.03
0.5612244897959182,2.8877551020408165,15.72
0.5612244897959182,2.979591836734694,12.38
0.5612244897959182,3.0714285714285716,12.21
0.5612244897959182,3.163265306122449,8.790000000000001
0.5612244897959182,3.2551020408163267,8.64
0.5612244897959182,3.3469387755102042,8.53
0.5612244897959182,3.438775510204082,4.98
0.5612244897959182,3.5306122448979593,4.83
0.5612244897959182,3.622448979591837,4.7
0.5612244897959182,3.7142857142857144,4.58
0.5612244897959182,3.806122448979592,4.48
0.5612244897959182,3.8979591836734695,4.38
0.5612244897959182,3.989795918367347,4.26
0.5612244897959182,4.081632653061225,4.16
0.5612244897959182,4.173469387755102,4.04
0.5612244897959182,4.26530612244898,3.89
0.5612244897959182,4.357142857142858,3.73
0.5612244897959182,4.448979591836735,3.5500000000000003
0.5612244897959182,4.540816326530613,3.29
0.5612244897959182,4.63265306122449,2.71
0.5612244897959182,4.724489795918368,2.65
0.5612244897959182,4.816326530612245,2.59
0.5612244897959182,4.908163265306123,2.5500000000000003
0.5612244897959182,5.0,2.5100000000000002
0.6020408163265305,0.5,42.34
0.6020408163265305,0.5918367346938775,35.050000000000004
0.6020408163265305,0.6836734693877551,49.21
0.6020408163265305,0.7755102040816326,32.87
0.6020408163265305,0.8673469387755102,23.07
0.6020408163265305,0.9591836734693877,25.75
0.6020408163265305,1.0510204081632653,30.650000000000002
0.6020408163265305,1.1428571428571428,31.0
0.6020408163265305,1.2346938775510203,44.08
0.6020408163265305,1.3265306122448979,36.25
0.6020408163265305,1.4183673469387754,38.79
0.6020408163265305,1.5102040816326532,37.42
0.6020408163265305,1.6020408163265307,38.97
0.6020408163265305,1.6938775510204083,40.06
0.6020408163265305,1.7857142857142858,37.96
0.6020408163265305,1.8775510204081634,39.44
0.6020408163265305,1.969387755102041,42.71
0.6020408163265305,2.0612244897959187,25.01
0.6020408163265305,2.1530612244897958,24.64
0.6020408163265305,2.2448979591836737,22.72
0.6020408163265305,2.336734693877551,22.64
0.6020408163265305,2.428571428571429,20.42
0.6020408163265305,2.5204081632653064,17.93
0.6020408163265305,2.612244897959184,14.97
0.6020408163265305,2.7040816326530615,15.530000000000001
0.6020408163265305,2.795918367346939,15.790000000000001
0.6020408163265305,2.8877551020408165,15.56
0.6020408163265305,2.979591836734694,12.27
0.6020408163265305,3.0714285714285716,12.02
0.6020408163265305,3.163265306122449,8.72
0.6020408163265305,3.2551020408163267,8.53
0.6020408163265305,3.3469387755102042,8.39
0.6020408163265305,3.438775510204082,8.290000000000001
0.6020408163265305,3.5306122448979593,4.8
0.6020408163265305,3.622448979591837,4.66
0.6020408163265305,3.7142857142857144,4.54
0.6020408163265305,3.806122448979592,4.44
0.6020408163265305,3.8979591836734695,4.33
0.6020408163265305,3.989795918367347,4.23
0.6020408163265305,4.081632653061225,4.13
0.6020408163265305,4.173469387755102,4.0200000000000005
0.6020408163265305,4.26530612244898,3.88
0.6020408163265305,4.357142857142858,3.74
0.6020408163265305,4.448979591836735,3.58
0.6020408163265305,4.540816326530613,3.38
0.6020408163265305,4.63265306122449,3.1
0.6020408163265305,4.724489795918368,2.65
0.6020408163265305,4.816326530612245,2.59
0.6020408163265305,4.908163265306123,2.5500000000000003
0.6020408163265305,5.0,2.5100000000000002
0.6428571428571428,0.5,42.13
0.6428571428571428,0.5918367346938775,34.94
0.6428571428571428,0.6836734693877551,49.35
0.6428571428571428,0.7755102040816326,33.51
0.6428571428571428,0.8673469387755102,22.96
0.6428571428571428,0.9591836734693877,24.72
0.6428571428571428,1.0510204081632653,29.89
0.6428571428571428,1.1428571428571428,31.02
0.6428571428571428,1.2346938775510203,43.980000000000004
0.6428571428571428,1.3265306122448979,36.22
0.6428571428571428,1.4183673469387754,38.64
0.6428571428571428,1.5102040816326532,37.36
0.6428571428571428,1.6020408163265307,38.89
0.6428571428571428,1.6938775510204083,39.96
0.6428571428571428,1.7857142857142858,37.86
0.6428571428571428,1.8775510204081634,39.31
0.6428571428571428,1.969387755102041,42.35
0.6428571428571428,2.0612244897959187,26.51
0.6428571428571428,2.1530612244897958,24.42
0.6428571428571428,2.2448979591836737,22.05
0.6428571428571428,2.336734693877551,22.45
0.6428571428571428,2.428571428571429,20.27
0.6428571428571428,2.5204081632653064,17.86
0.6428571428571428,2.612244897959184,14.8
0.6428571428571428,2.7040816326530615,15.040000000000001
0.6428571428571428,2.795918367346939,15.44
0.6428571428571428,2.8877551020408165,15.38
0.6428571428571428,2.979591836734694,15.120000000000001
0.6428571428571428,3.0714285714285716,11.88
0.6428571428571428,3.163265306122449,11.71
0.6428571428571428,3.2551020408163267,8.45
0.6428571428571428,3.3469387755102042,8.28
0.6428571428571428,3.438775510204082,8.15
0.6428571428571428,3.5306122448979593,4.7700000000000005
0.6428571428571428,3.622448979591837,4.63
0.6428571428571428,3.7142857142857144,4.5
0.6428571428571428,3.806122448979592,4.39
0.6428571428571428,3.8979591836734695,4.29
0.6428571428571428,3.989795918367347,4.19
0.6428571428571428,4.081632653061225,4.09
0.6428571428571428,4.173469387755102,3.99
0.6428571428571428,4.26530612244898,3.86
0.6428571428571428,4.357142857142858,3.74
0.6428571428571428,4.448979591836735,3.59
0.6428571428571428,4.540816326530613,3.42
0.6428571428571428,4.63265306122449,3.22
0.6428571428571428,4.724489795918368,2.65
0.6428571428571428,4.816326530612245,2.59
0.6428571428571428,4.908163265306123,2.5500000000000003
0.6428571428571428,5.0,2.5100000000000002
0.6836734693877551,0.5,41.800000000000004
0.6836734693877551,0.5918367346938775,34.84
0.6836734693877551,0.6836734693877551,49.15
0.6836734693877551,0.7755102040816326,33.82
0.6836734693877551,0.8673469387755102,22.900000000000002
0.6836734693877551,0.9591836734693877,24.48
0.6836734693877551,1.0510204081632653,29.79
0.6836734693877551,1.1428571428571428,31.04
0.6836734693877551,1.2346938775510203,43.85
0.6836734693877551,1.3265306122448979,36.2
0.6836734693877551,1.4183673469387754,38.51
0.6836734693877551,1.5102040816326532,37.300000000000004
0.6836734693877551,1.6020408163265307,38.81
0.6836734693877551,1.6938775510204083,39.87
0.6836734693877551,1.7857142857142858,37.77
0.6836734693877551,1.8775510204081634,39.2
0.6836734693877551,1.969387755102041,42.06
0.6836734693877551,2.0612244897959187,27.52
0.6836734693877551,2.1530612244897958,24.080000000000002
0.6836734693877551,2.2448979591836737,21.900000000000002
0.6836734693877551,2.336734693877551,22.32
0.6836734693877551,2.428571428571429,20.18
0.6836734693877551,2.5204081632653064,17.77
0.6836734693877551,2.612244897959184,17.400000000000002
0.6836734693877551,2.7040816326530615,14.63
0.6836734693877551,2.795918367346939,15.01
0.6836734693877551,2.8877551020408165,15.16
0.6836734693877551,2.979591836734694,14.950000000000001
0.6836734693877551,3.0714285714285716,11.77
0.6836734693877551,3.163265306122449,11.55
0.6836734693877551,3.2551020408163267,11.41
0.6836734693877551,3.3469387755102042,8.18
0.6836734693877551,3.438775510204082,8.040000000000001
0.6836734693877551,3.5306122448979593,7.930000000000001
0.6836734693877551,3.622448979591837,4.6000000000000005
0.6836734693877551,3.7142857142857144,4.47
0.6836734693877551,3.806122448979592,4.36
0.6836734693877551,3.8979591836734695,4.25
0.6836734693877551,3.989795918367347,4.15
0.6836734693877551,4.081632653061225,4.0600000000000005
0.6836734693877551,4.173469387755102,3.97
0.6836734693877551,4.26530612244898,3.84
0.6836734693877551,4.357142857142858,3.73
0.6836734693877551,4.448979591836735,3.59
0.6836734693877551,4.540816326530613,3.44
0.6836734693877551,4.63265306122449,3.2800000000000002
0.6836734693877551,4.724489795918368,2.98
0.6836734693877551,4.816326530612245,2.59
0.6836734693877551,4.908163265306123,2.5500000000000003
0.6836734693877551,5.0,2.5100000000000002
0.7244897959183672,0.5,40.72
0.7244897959183672,0.5918367346938775,34.74
0.7244897959183672,0.6836734693877551,48.730000000000004
0.7244897959183672,0.7755102040816326,33.99
0.7244897959183672,0.8673469387755102,22.92
0.7244897959183672,0.9591836734693877,24.3
0.7244897959183672,1.0510204081632653,29.72
0.7244897959183672,1.1428571428571428,31.060000000000002
0.7244897959183672,1.2346938775510203,43.68
0.7244897959183672,1.3265306122448979,36.18
0.7244897959183672,1.4183673469387754,38.38
0.7244897959183672,1.5102040816326532,37.26
0.7244897959183672,1.6020408163265307,38.72
0.7244897959183672,1.6938775510204083,39.78
0.7244897959183672,1.7857142857142858,37.69
0.7244897959183672,1.8775510204081634,39.09
0.7244897959183672,1.969387755102041,41.47
0.7244897959183672,2.0612244897959187,28.78
0.7244897959183672,2.1530612244897958,25.080000000000002
0.7244897959183672,2.2448979591836737,22.48
0.7244897959183672,2.336734693877551,22.25
0.7244897959183672,2.428571428571429,20.17
0.7244897959183672,2.5204081632653064,19.64
0.7244897959183672,2.612244897959184,17.32
0.7244897959183672,2.7040816326530615,14.370000000000001
0.7244897959183672,2.795918367346939,14.56
0.7244897959183672,2.8877551020408165,14.84
0.7244897959183672,2.979591836734694,14.77
0.7244897959183672,3.0714285714285716,11.69
0.7244897959183672,3.163265306122449,11.43
0.7244897959183672,3.2551020408163267,11.25
0.7244897959183672,3.3469387755102042,8.11
0.7244897959183672,3.438775510204082,7.94
0.7244897959183672,3.5306122448979593,7.82
0.7244897959183672,3.622448979591837,4.58
0.7244897959183672,3.7142857142857144,4.44
0.7244897959183672,3.806122448979592,4.33
0.7244897959183672,3.8979591836734695,4.22
0.7244897959183672,3.989795918367347,4.12
0.7244897959183672,4.081632653061225,4.03
0.7244897959183672,4.173469387755102,3.94
0.7244897959183672,4.26530612244898,3.8200000000000003
0.7244897959183672,4.357142857142858,3.71
0.7244897959183672,4.448979591836735,3.59
0.7244897959183672,4.540816326530613,3.45
0.7244897959183672,4.63265306122449,3.31
0.7244897959183672,4.724489795918368,3.09
0.7244897959183672,4.816326530612245,2.59
0.7244897959183672,4.908163265306123,2.5500000000000003
0.7244897959183672,5.0,2.5100000000000002
0.7653061224489794,0.5,40.58
0.7653061224489794,0.5918367346938775,34.65
0.7653061224489794,0.6836734693877551,48.07
0.7653061224489794,0.7755102040816326,34.04
0.7653061224489794,0.8673469387755102,22.990000000000002
0.7653061224489794,0.9591836734693877,24.150000000000002
0.7653061224489794,1.0510204081632653,29.66
0.7653061224489794,1.1428571428571428,31.07
0.7653061224489794,1.2346938775510203,43.12
0.7653061224489794,1.3265306122448979,36.15
0.7653061224489794,1.4183673469387754,38.25
0.7653061224489794,1.5102040816326532,37.22
0.7653061224489794,1.6020408163265307,38.64
0.7653061224489794,1.6938775510204083,39.7
0.7653061224489794,1.7857142857142858,37.62
0.7653061224489794,1.8775510204081634,38.99
0.7653061224489794,1.969387755102041,41.2
0.7653061224489794,2.0612244897959187,9.49
0.7653061224489794,2.1530612244897958,25.01
0.7653061224489794,2.2448979591836737,23.59
0.7653061224489794,2.336734693877551,22.06
0.7653061224489794,2.428571428571429,21.7
0.7653061224489794,2.5204081632653064,19.45
0.7653061224489794,2.612244897959184,17.18
0.7653061224489794,2.7040816326530615,14.31
0.7653061224489794,2.795918367346939,14.19
0.7653061224489794,2.8877551020408165,14.47
0.7653061224489794,2.979591836734694,14.540000000000001
0.7653061224489794,3.0714285714285716,14.39
0.7653061224489794,3.163265306122449,11.32
0.7653061224489794,3.2551020408163267,11.120000000000001
0.7653061224489794,3.3469387755102042,8.05
0.7653061224489794,3.438775510204082,7.86
0.7653061224489794,3.5306122448979593,7.72
0.7653061224489794,3.622448979591837,7.6000000000000005
0.7653061224489794,3.7142857142857144,4.42
0.7653061224489794,3.806122448979592,4.3
0.7653061224489794,3.8979591836734695,4.19
0.7653061224489794,3.989795918367347,4.08
0.7653061224489794,4.081632653061225,4.0
0.7653061224489794,4.173469387755102,3.91
0.7653061224489794,4.26530612244898,3.8000000000000003
0.7653061224489794,4.357142857142858,3.7
0.7653061224489794,4.448979591836735,3.58
0.7653061224489794,4.540816326530613,3.45
0.7653061224489794,4.63265306122449,3.33
0.7653061224489794,4.724489795918368,3.15
0.7653061224489794,4.816326530612245,2.82
0.7653061224489794,4.908163265306123,2.5500000000000003
0.7653061224489794,5.0,2.5100000000000002
0.8061224489795917,0.5,40.46
0.8061224489795917,0.5918367346938775,34.56
0.8061224489795917,0.6836734693877551,45.480000000000004
0.8061224489795917,0.7755102040816326,34.02
0.8061224489795917,0.8673469387755102,23.080000000000002
0.8061224489795917,0.9591836734693877,24.01
0.8061224489795917,1.0510204081632653,29.62
0.8061224489795917,1.1428571428571428,31.080000000000002
0.8061224489795917,1.2346938775510203,42.980000000000004
0.8061224489795917,1.3265306122448979,36.13
0.8061224489795917,1.4183673469387754,38.09
0.8061224489795917,1.5102040816326532,37.18
0.8061224489795917,1.6020408163265307,38.56
0.8061224489795917,1.6938775510204083,39.61
0.8061224489795917,1.7857142857142858,37.550000000000004
0.8061224489795917,1.8775510204081634,38.88
0.8061224489795917,1.969387755102041,41.0
0.8061224489795917,2.0612244897959187,48.46
0.8061224489795917,2.1530612244897958,25.0
0.8061224489795917,2.2448979591836737,23.67
0.8061224489795917,2.336734693877551,21.62
0.8061224489795917,2.428571428571429,21.57
0.8061224489795917,2.5204081632653064,19.330000000000002
0.8061224489795917,2.612244897959184,17.0
0.8061224489795917,2.7040816326530615,16.71
0.8061224489795917,2.795918367346939,13.950000000000001
0.8061224489795917,2.8877551020408165,14.09
0.8061224489795917,2.979591836734694,14.26
0.8061224489795917,3.0714285714285716,14.22
0.8061224489795917,3.163265306122449,11.23
0.8061224489795917,3.2551020408163267,11.01
0.8061224489795917,3.3469387755102042,10.83
0.8061224489795917,3.438775510204082,7.79
0.8061224489795917,3.5306122448979593,7.640000000000001
0.8061224489795917,3.622448979591837,7.51
0.8061224489795917,3.7142857142857144,4.4
0.8061224489795917,3.806122448979592,4.2700000000000005
0.8061224489795917,3.8979591836734695,4.16
0.8061224489795917,3.989795918367347,4.05
0.8061224489795917,4.081632653061225,3.97
0.8061224489795917,4.173469387755102,3.88
0.8061224489795917,4.26530612244898,3.7800000000000002
0.8061224489795917,4.357142857142858,3.68
0.8061224489795917,4.448979591836735,3.5700000000000003
0.8061224489795917,4.540816326530613,3.45
0.8061224489795917,4.63265306122449,3.34
0.8061224489795917,4.724489795918368,3.18
0.8061224489795917,4.816326530612245,2.95
0.8061224489795917,4.908163265306123,2.5500000000000003
0.8061224489795917,5.0,2.5100000000000002
0.846938775510204,0.5,40.36
0.846938775510204,0.5918367346938775,34.47
0.846938775510204,0.6836734693877551,44.84
0.846938775510204,0.7755102040816326,33.96
0.846938775510204,0.8673469387755102,23.19
0.846938775510204,0.9591836734693877,23.89
0.846938775510204,1.0510204081632653,29.59
0.846938775510204,1.1428571428571428,31.09
0.846938775510204,1.2346938775510203,42.85
0.846938775510204,1.3265306122448979,36.1
0.846938775510204,1.4183673469387754,37.660000000000004
0.846938775510204,1.5102040816326532,37.14
0.846938775510204,1.6020408163265307,38.47
0.846938775510204,1.6938775510204083,39.52
0.846938775510204,1.7857142857142858,37.49
0.846938775510204,1.8775510204081634,38.42
0.846938775510204,1.969387755102041,40.81
0.846938775510204,2.0612244897959187,42.21
0.846938775510204,2.1530612244897958,26.19
0.846938775510204,2.2448979591836737,23.59
0.846938775510204,2.336734693877551,21.31
0.846938775510204,2.428571428571429,21.490000000000002
0.846938775510204,2.5204081632653064,19.3
0.846938775510204,2.612244897959184,19.0
0.846938775510204,2.7040816326530615,16.63
0.846938775510204,2.795918367346939,13.86
0.846938775510204,2.8877551020408165,13.77
0.846938775510204,2.979591836734694,13.950000000000001
0.846938775510204,3.0714285714285716,14.0
0.846938775510204,3.163265306122449,13.86
0.846938775510204,3.2551020408163267,10.9
0.846938775510204,3.3469387755102042,10.71
0.846938775510204,3.438775510204082,7.74
0.846938775510204,3.5306122448979593,7.57
0.846938775510204,3.622448979591837,7.44
0.846938775510204,3.7142857142857144,7.32
0.846938775510204,3.806122448979592,4.25
0.846938775510204,3.8979591836734695,4.13
0.846938775510204,3.989795918367347,4.03
0.846938775510204,4.081632653061225,3.94
0.846938775510204,4.173469387755102,3.85
0.846938775510204,4.26530612244898,3.75
0.846938775510204,4.357142857142858,3.66
0.846938775510204,4.448979591836735,3.56
0.846938775510204,4.540816326530613,3.44
0.846938775510204,4.63265306122449,3.34
0.846938775510204,4.724489795918368,3.19
0.846938775510204,4.816326530612245,3.0100000000000002
0.846938775510204,4.908163265306123,2.5500000000000003
0.846938775510204,5.0,2.5100000000000002
0.8877551020408163,0.5,40.27
0.8877551020408163,0.5918367346938775,34.37
0.8877551020408163,0.6836734693877551,42.19
0.8877551020408163,0.7755102040816326,33.89
0.8877551020408163,0.8673469387755102,23.29
0.8877551020408163,0.9591836734693877,23.77
0.8877551020408163,1.0510204081632653,29.57
0.8877551020408163,1.1428571428571428,31.09
0.8877551020408163,1.2346938775510203,42.7
0.8877551020408163,1.3265306122448979,36.07
0.8877551020408163,1.4183673469387754,37.480000000000004
0.8877551020408163,1.5102040816326532,37.1
0.8877551020408163,1.6020408163265307,38.39
0.8877551020408163,1.6938775510204083,38.99
0.8877551020408163,1.7857142857142858,37.43
0.8877551020408163,1.8775510204081634,38.28
0.8877551020408163,1.969387755102041,40.65
0.8877551020408163,2.0612244897959187,45.08
0.8877551020408163,2.1530612244897958,25.97
0.8877551020408163,2.2448979591836737,23.38
0.8877551020408163,2.336734693877551,21.42
0.8877551020408163,2.428571428571429,21.44
0.8877551020408163,2.5204081632653064,20.93
0.8877551020408163,2.612244897959184,18.88
0.8877551020408163,2.7040816326530615,16.54
0.8877551020408163,2.795918367346939,16.25
0.8877551020408163,2.8877551020408165,13.55
0.8877551020408163,2.979591836734694,13.64
0.8877551020408163,3.0714285714285716,13.75
0.8877551020408163,3.163265306122449,13.69
0.8877551020408163,3.2551020408163267,10.790000000000001
0.8877551020408163,3.3469387755102042,10.6
0.8877551020408163,3.438775510204082,10.44
0.8877551020408163,3.5306122448979593,7.51
0.8877551020408163,3.622448979591837,7.36
0.8877551020408163,3.7142857142857144,7.24
0.8877551020408163,3.806122448979592,4.24
0.8877551020408163,3.8979591836734695,4.11
0.8877551020408163,3.989795918367347,4.0
0.8877551020408163,4.081632653061225,3.91
0.8877551020408163,4.173469387755102,3.83
0.8877551020408163,4.26530612244898,3.73
0.8877551020408163,4.357142857142858,3.64
0.8877551020408163,4.448979591836735,3.54
0.8877551020408163,4.540816326530613,3.44
0.8877551020408163,4.63265306122449,3.34
0.8877551020408163,4.724489795918368,3.2
0.8877551020408163,4.816326530612245,3.04
0.8877551020408163,4.908163265306123,2.83
0.8877551020408163,5.0,2.5100000000000002
0.9285714285714284,0.5,40.18
0.9285714285714284,0.5918367346938775,34.28
0.9285714285714284,0.6836734693877551,41.88
0.9285714285714284,0.7755102040816326,33.85
0.9285714285714284,0.8673469387755102,23.39
0.9285714285714284,0.9591836734693877,23.64
0.9285714285714284,1.0510204081632653,29.55
0.9285714285714284,1.1428571428571428,31.09
0.9285714285714284,1.2346938775510203,42.52
0.9285714285714284,1.3265306122448979,36.03
0.9285714285714284,1.4183673469387754,37.34
0.9285714285714284,1.5102040816326532,37.07
0.9285714285714284,1.6020408163265307,38.31
0.9285714285714284,1.6938775510204083,38.9
0.9285714285714284,1.7857142857142858,37.37
0.9285714285714284,1.8775510204081634,38.18
0.9285714285714284,1.969387755102041,40.51
0.9285714285714284,2.0612244897959187,40.33
0.9285714285714284,2.1530612244897958,25.54
0.9285714285714284,2.2448979591836737,24.51
0.9285714285714284,2.336734693877551,22.43
0.9285714285714284,2.428571428571429,21.3
0.9285714285714284,2.5204081632653064,20.740000000000002
0.9285714285714284,2.612244897959184,18.78
0.9285714285714284,2.7040816326530615,16.48
0.9285714285714284,2.795918367346939,16.15
0.9285714285714284,2.8877551020408165,13.43
0.9285714285714284,2.979591836734694,13.38
0.9285714285714284,3.0714285714285716,13.47
0.9285714285714284,3.163265306122449,13.49
0.9285714285714284,3.2551020408163267,10.68
0.9285714285714284,3.3469387755102042,10.5
0.9285714285714284,3.438775510204082,10.33
0.9285714285714284,3.5306122448979593,7.45
0.9285714285714284,3.622448979591837,7.3
0.9285714285714284,3.7142857142857144,7.16
0.9285714285714284,3.806122448979592,4.22
0.9285714285714284,3.8979591836734695,4.09
0.9285714285714284,3.989795918367347,3.98
0.9285714285714284,4.081632653061225,3.89
0.9285714285714284,4.173469387755102,3.8000000000000003
0.9285714285714284,4.26530612244898,3.7
0.9285714285714284,4.357142857142858,3.62
0.9285714285714284,4.448979591836735,3.52
0.9285714285714284,4.540816326530613,3.42
0.9285714285714284,4.63265306122449,3.33
0.9285714285714284,4.724489795918368,3.21
0.9285714285714284,4.816326530612245,3.06
0.9285714285714284,4.908163265306123,2.89
0.9285714285714284,5.0,2.5100000000000002
0.9693877551020407,0.5,40.09
0.9693877551020407,0.5918367346938775,34.17
0.9693877551020407,0.6836734693877551,41.050000000000004
0.9693877551020407,0.7755102040816326,33.85
0.9693877551020407,0.8673469387755102,23.47
0.9693877551020407,0.9591836734693877,23.45
0.9693877551020407,1.0510204081632653,29.54
0.9693877551020407,1.1428571428571428,31.09
0.9693877551020407,1.2346938775510203,39.93
0.9693877551020407,1.3265306122448979,35.980000000000004
0.9693877551020407,1.4183673469387754,37.22
0.9693877551020407,1.5102040816326532,37.03
0.9693877551020407,1.6020408163265307,38.22
0.9693877551020407,1.6938775510204083,38.83
0.9693877551020407,1.7857142857142858,37.31
0.9693877551020407,1.8775510204081634,38.09
0.9693877551020407,1.969387755102041,40.37
0.9693877551020407,2.0612244897959187,39.94
0.9693877551020407,2.1530612244897958,25.080000000000002
0.9693877551020407,2.2448979591836737,24.36
0.9693877551020407,2.336734693877551,22.73
0.9693877551020407,2.428571428571429,20.97
0.9693877551020407,2.5204081632653064,20.6
0.9693877551020407,2.612244897959184,18.7
0.9693877551020407,2.7040816326530615,18.27
0.9693877551020407,2.795918367346939,16.03
0.9693877551020407,2.8877551020408165,15.77
0.9693877551020407,2.979591836734694,13.17
0.9693877551020407,3.0714285714285716,13.21
0.9693877551020407,3.163265306122449,13.26
0.9693877551020407,3.2551020408163267,10.56
0.9693877551020407,3.3469387755102042,10.41
0.9693877551020407,3.438775510204082,10.23
0.9693877551020407,3.5306122448979593,10.08
0.9693877551020407,3.622448979591837,7.23
0.9693877551020407,3.7142857142857144,7.1000000000000005
0.9693877551020407,3.806122448979592,6.98
0.9693877551020407,3.8979591836734695,4.08
0.9693877551020407,3.989795918367347,3.96
0.9693877551020407,4.081632653061225,3.87
0.9693877551020407,4.173469387755102,3.7800000000000002
0.9693877551020407,4.26530612244898,3.68
0.9693877551020407,4.357142857142858,3.6
0.9693877551020407,4.448979591836735,3.5100000000000002
0.9693877551020407,4.540816326530613,3.41
0.9693877551020407,4.63265306122449,3.3200000000000003
0.9693877551020407,4.724489795918368,3.21
0.9693877551020407,4.816326530612245,3.0700000000000003
0.9693877551020407,4.908163265306123,2.93
0.9693877551020407,5.0,2.69
1.010204081632653,0.5,39.99
1.010204081632653,0.5918367346938775,34.04
1.010204081632653,0.6836734693877551,40.72
1.010204081632653,0.7755102040816326,33.87
1.010204081632653,0.8673469387755102,23.54
1.010204081632653,0.9591836734693877,23.03
1.010204081632653,1.0510204081632653,29.53
1.010204081632653,1.1428571428571428,31.09
1.010204081632653,1.2346938775510203,39.77
1.010204081632653,1.3265306122448979,35.910000000000004
1.010204081632653,1.4183673469387754,37.11
1.010204081632653,1.5102040816326532,36.99
1.010204081632653,1.6020408163265307,38.14
1.010204081632653,1.6938775510204083,38.77
1.010204081632653,1.7857142857142858,37.25
1.010204081632653,1.8775510204081634,38.0
1.010204081632653,1.969387755102041,40.17
1.010204081632653,2.0612244897959187,39.09
1.010204081632653,2.1530612244897958,26.240000000000002
1.010204081632653,2.2448979591836737,24.13
1.010204081632653,2.336734693877551,22.79
1.010204081632653,2.428571428571429,20.7
1.010204081632653,2.5204081632653064,20.53
1.010204081632653,2.612244897959184,20.27
1.010204081632653,2.7040816326530615,18.11
1.010204081632653,2.795918367346939,15.9
1.010204081632653,2.8877551020408165,15.68
1.010204081632653,2.979591836734694,13.040000000000001
1.010204081632653,3.0714285714285716,12.97
1.010204081632653,3.163265306122449,13.02
1.010204081632653,3.2551020408163267,13.0
