delta,gamma,steady_time
0.29591836734693877,2.9285714285714284,32.45
0.29591836734693877,2.9693877551020407,32.25
0.29591836734693877,3.010204081632653,32.050000000000004
0.29591836734693877,3.0510204081632653,31.450000000000003
0.29591836734693877,3.091836734693877,31.3
0.29591836734693877,3.13265306122449,31.150000000000002
0.29591836734693877,3.1734693877551017,31.0
0.29591836734693877,3.2142857142857144,30.8
0.29591836734693877,3.2551020408163263,30.650000000000002
0.29591836734693877,3.2959183673469385,30.450000000000003
0.29591836734693877,3.336734693877551,30.25
0.29591836734693877,3.377551020408163,29.8
0.29591836734693877,3.4183673469387754,29.650000000000002
0.29591836734693877,3.4591836734693877,29.5
0.29591836734693877,3.5,29.35
0.3040816326530612,1.5,15.850000000000001
0.3040816326530612,1.5408163265306123,15.950000000000001
0.3040816326530612,1.5816326530612246,15.950000000000001
0.3040816326530612,1.6224489795918366,15.950000000000001
0.3040816326530612,1.663265306122449,15.9
0.3040816326530612,1.7040816326530612,15.9
0.3040816326530612,1.7448979591836735,15.850000000000001
0.3040816326530612,1.7857142857142856,15.8
0.3040816326530612,1.8265306122448979,17.05
0.3040816326530612,1.8673469387755102,17.150000000000002
0.3040816326530612,1.9081632653061225,17.150000000000002
0.3040816326530612,1.9489795918367347,17.1
0.3040816326530612,1.989795918367347,18.35
0.3040816326530612,2.0306122448979593,18.45
0.3040816326530612,2.071428571428571,19.700000000000003
0.3040816326530612,2.1122448979591835,19.700000000000003
0.3040816326530612,2.1530612244897958,22.6
0.3040816326530612,2.193877551020408,9.35
0.3040816326530612,2.2346938775510203,37.1
0.3040816326530612,2.2755102040816326,34.25
0.3040816326530612,2.316326530612245,32.65
0.3040816326530612,2.357142857142857,31.35
0.3040816326530612,2.3979591836734695,30.650000000000002
0.3040816326530612,2.4387755102040813,29.650000000000002
0.3040816326530612,2.479591836734694,29.150000000000002
0.3040816326530612,2.520408163265306,28.75
0.3040816326530612,2.561224489795918,27.950000000000003
0.3040816326530612,2.6020408163265305,27.650000000000002
0.3040816326530612,2.642857142857143,27.35
0.3040816326530612,2.683673469387755,27.150000000000002
0.3040816326530612,2.724489795918367,29.200000000000003
0.3040816326530612,2.7653061224489797,29.0
0.3040816326530612,2.8061224489795915,28.400000000000002
0.3040816326530612,2.8469387755102042,28.200000000000003
0.3040816326530612,2.887755102040816,28.05
0.3040816326530612,2.9285714285714284,27.900000000000002
0.3040816326530612,2.9693877551020407,31.400000000000002
0.3040816326530612,3.010204081632653,31.400000000000002
0.3040816326530612,3.0510204081632653,31.35
0.3040816326530612,3.091836734693877,31.200000000000003
0.3040816326530612,3.13265306122449,31.1
0.3040816326530612,3.1734693877551017,30.900000000000002
0.3040816326530612,3.2142857142857144,30.75
0.3040816326530612,3.2551020408163263,30.55
0.3040816326530612,3.2959183673469385,30.35
0.3040816326530612,3.336734693877551,29.900000000000002
0.3040816326530612,3.377551020408163,29.75
0.3040816326530612,3.4183673469387754,29.6
0.3040816326530612,3.4591836734693877,29.450000000000003
0.3040816326530612,3.5,29.3
0.3122448979591837,1.5,14.4
0.3122448979591837,1.5408163265306123,15.55
0.3122448979591837,1.5816326530612246,15.700000000000001
0.3122448979591837,1.6224489795918366,15.75
0.3122448979591837,1.663265306122449,15.8
0.3122448979591837,1.7040816326530612,15.8
0.3122448979591837,1.7448979591836735,15.75
0.3122448979591837,1.7857142857142856,15.75
0.3122448979591837,1.8265306122448979,15.700000000000001
0.3122448979591837,1.8673469387755102,16.95
0.3122448979591837,1.9081632653061225,17.05
0.3122448979591837,1.9489795918367347,17.05
0.3122448979591837,1.989795918367347,16.95
0.3122448979591837,2.0306122448979593,18.35
0.3122448979591837,2.071428571428571,18.3
0.3122448979591837,2.1122448979591835,19.650000000000002
0.3122448979591837,2.1530612244897958,20.950000000000003
0.3122448979591837,2.193877551020408,9.35
0.3122448979591837,2.2346938775510203,38.650000000000006
0.3122448979591837,2.2755102040816326,35.25
0.3122448979591837,2.316326530612245,33.050000000000004
0.3122448979591837,2.357142857142857,32.0
0.3122448979591837,2.3979591836734695,30.85
0.3122448979591837,2.4387755102040813,29.85
0.3122448979591837,2.479591836734694,29.3
0.3122448979591837,2.520408163265306,28.85
0.3122448979591837,2.561224489795918,28.05
0.3122448979591837,2.6020408163265305,27.700000000000003
0.3122448979591837,2.642857142857143,27.400000000000002
0.3122448979591837,2.683673469387755,27.1
0.3122448979591837,2.724489795918367,26.450000000000003
0.3122448979591837,2.7653061224489797,26.200000000000003
0.3122448979591837,2.8061224489795915,28.1
0.3122448979591837,2.8469387755102042,28.05
0.3122448979591837,2.887755102040816,27.950000000000003
0.3122448979591837,2.9285714285714284,27.8
0.3122448979591837,2.9693877551020407,27.6
0.3122448979591837,3.010204081632653,27.450000000000003
0.3122448979591837,3.0510204081632653,27.3
0.3122448979591837,3.091836734693877,31.0
0.3122448979591837,3.13265306122449,30.900000000000002
0.3122448979591837,3.1734693877551017,30.75
0.3122448979591837,3.2142857142857144,30.6
0.3122448979591837,3.2551020408163263,30.400000000000002
0.3122448979591837,3.2959183673469385,29.900000000000002
0.3122448979591837,3.336734693877551,29.8
0.3122448979591837,3.377551020408163,29.650000000000002
0.3122448979591837,3.4183673469387754,29.55
0.3122448979591837,3.4591836734693877,29.400000000000002
0.3122448979591837,3.5,29.25
0.3204081632653062,1.5,14.3
0.3204081632653062,1.5408163265306123,14.3
0.3204081632653062,1.5816326530612246,15.350000000000001
0.3204081632653062,1.6224489795918366,15.55
0.3204081632653062,1.663265306122449,15.65
0.3204081632653062,1.7040816326530612,15.65
0.3204081632653062,1.7448979591836735,15.700000000000001
0.3204081632653062,1.7857142857142856,15.65
0.3204081632653062,1.8265306122448979,15.600000000000001
0.3204081632653062,1.8673469387755102,16.6
0.3204081632653062,1.9081632653061225,16.900000000000002
0.3204081632653062,1.9489795918367347,16.95
0.3204081632653062,1.989795918367347,16.900000000000002
0.3204081632653062,2.0306122448979593,18.2
0.3204081632653062,2.071428571428571,18.25
0.3204081632653062,2.1122448979591835,19.55
0.3204081632653062,2.1530612244897958,20.900000000000002
0.3204081632653062,2.193877551020408,9.450000000000001
0.3204081632653062,2.2346938775510203,40.85
0.3204081632653062,2.2755102040816326,35.95
0.3204081632653062,2.316326530612245,33.85
0.3204081632653062,2.357142857142857,32.35
0.3204081632653062,2.3979591836734695,31.1
0.3204081632653062,2.4387755102040813,30.400000000000002
0.3204081632653062,2.479591836734694,29.450000000000003
0.3204081632653062,2.520408163265306,28.950000000000003
0.3204081632653062,2.561224489795918,28.150000000000002
0.3204081632653062,2.6020408163265305,27.75
0.3204081632653062,2.642857142857143,27.400000000000002
0.3204081632653062,2.683673469387755,27.1
0.3204081632653062,2.724489795918367,26.450000000000003
0.3204081632653062,2.7653061224489797,26.200000000000003
0.3204081632653062,2.8061224489795915,26.0
0.3204081632653062,2.8469387755102042,25.8
0.3204081632653062,2.887755102040816,25.6
0.3204081632653062,2.9285714285714284,26.8
0.3204081632653062,2.9693877551020407,27.35
0.3204081632653062,3.010204081632653,26.85
0.3204081632653062,3.0510204081632653,26.75
0.3204081632653062,3.091836734693877,26.650000000000002
0.3204081632653062,3.13265306122449,26.5
0.3204081632653062,3.1734693877551017,26.400000000000002
0.3204081632653062,3.2142857142857144,29.75
0.3204081632653062,3.2551020408163263,29.8
0.3204081632653062,3.2959183673469385,29.75
0.3204081632653062,3.336734693877551,29.700000000000003
0.3204081632653062,3.377551020408163,29.6
0.3204081632653062,3.4183673469387754,29.450000000000003
0.3204081632653062,3.4591836734693877,29.35
0.3204081632653062,3.5,29.200000000000003
0.3285714285714286,1.5,14.200000000000001
0.3285714285714286,1.5408163265306123,14.200000000000001
0.3285714285714286,1.5816326530612246,14.200000000000001
0.3285714285714286,1.6224489795918366,15.25
0.3285714285714286,1.663265306122449,15.450000000000001
0.3285714285714286,1.7040816326530612,15.55
0.3285714285714286,1.7448979591836735,15.55
0.3285714285714286,1.7857142857142856,15.55
0.3285714285714286,1.8265306122448979,15.55
0.3285714285714286,1.8673469387755102,15.5
0.3285714285714286,1.9081632653061225,16.75
0.3285714285714286,1.9489795918367347,16.85
0.3285714285714286,1.989795918367347,16.85
0.3285714285714286,2.0306122448979593,16.75
0.3285714285714286,2.071428571428571,18.150000000000002
0.3285714285714286,2.1122448979591835,17.95
0.3285714285714286,2.1530612244897958,19.3
0.3285714285714286,2.193877551020408,22.1
0.3285714285714286,2.2346938775510203,9.25
0.3285714285714286,2.2755102040816326,37.2
0.3285714285714286,2.316326530612245,34.35
0.3285714285714286,2.357142857142857,32.7
0.3285714285714286,2.3979591836734695,31.35
0.3285714285714286,2.4387755102040813,30.6
0.3285714285714286,2.479591836734694,29.6
0.3285714285714286,2.520408163265306,29.1
0.3285714285714286,2.561224489795918,28.3
0.3285714285714286,2.6020408163265305,27.85
0.3285714285714286,2.642857142857143,27.5
0.3285714285714286,2.683673469387755,27.150000000000002
0.3285714285714286,2.724489795918367,26.5
0.3285714285714286,2.7653061224489797,26.200000000000003
0.3285714285714286,2.8061224489795915,25.950000000000003
0.3285714285714286,2.8469387755102042,25.75
0.3285714285714286,2.887755102040816,25.55
0.3285714285714286,2.9285714285714284,25.05
0.3285714285714286,2.9693877551020407,24.85
0.3285714285714286,3.010204081632653,24.700000000000003
0.3285714285714286,3.0510204081632653,26.55
0.3285714285714286,3.091836734693877,26.450000000000003
0.3285714285714286,3.13265306122449,26.35
0.3285714285714286,3.1734693877551017,26.25
0.3285714285714286,3.2142857142857144,26.150000000000002
0.3285714285714286,3.2551020408163263,26.0
0.3285714285714286,3.2959183673469385,25.900000000000002
0.3285714285714286,3.336734693877551,29.450000000000003
0.3285714285714286,3.377551020408163,29.400000000000002
0.3285714285714286,3.4183673469387754,29.3
0.3285714285714286,3.4591836734693877,29.200000000000003
0.3285714285714286,3.5,29.05
0.33673469387755106,1.5,14.100000000000001
0.33673469387755106,1.5408163265306123,14.100000000000001
0.33673469387755106,1.5816326530612246,14.100000000000001
0.33673469387755106,1.6224489795918366,14.100000000000001
0.33673469387755106,1.663265306122449,15.200000000000001
0.33673469387755106,1.7040816326530612,15.4
0.33673469387755106,1.7448979591836735,15.450000000000001
0.33673469387755106,1.7857142857142856,15.5
0.33673469387755106,1.8265306122448979,15.450000000000001
0.33673469387755106,1.8673469387755102,15.4
0.33673469387755106,1.9081632653061225,15.4
0.33673469387755106,1.9489795918367347,16.75
0.33673469387755106,1.989795918367347,16.75
0.33673469387755106,2.0306122448979593,16.650000000000002
0.33673469387755106,2.071428571428571,18.0
0.33673469387755106,2.1122448979591835,17.900000000000002
0.33673469387755106,2.1530612244897958,19.25
0.33673469387755106,2.193877551020408,20.55
0.33673469387755106,2.2346938775510203,9.25
0.33673469387755106,2.2755102040816326,38.800000000000004
0.33673469387755106,2.316326530612245,35.300000000000004
0.33673469387755106,2.357142857142857,33.050000000000004
0.33673469387755106,2.3979591836734695,32.0
0.33673469387755106,2.4387755102040813,30.85
0.33673469387755106,2.479591836734694,29.8
0.33673469387755106,2.520408163265306,29.25
0.33673469387755106,2.561224489795918,28.450000000000003
0.33673469387755106,2.6020408163265305,27.950000000000003
0.33673469387755106,2.642857142857143,27.55
0.33673469387755106,2.683673469387755,27.200000000000003
0.33673469387755106,2.724489795918367,26.55
0.33673469387755106,2.7653061224489797,26.25
0.33673469387755106,2.8061224489795915,26.0
0.33673469387755106,2.8469387755102042,25.75
0.33673469387755106,2.887755102040816,25.55
0.33673469387755106,2.9285714285714284,25.0
0.33673469387755106,2.9693877551020407,24.8
0.33673469387755106,3.010204081632653,24.6
0.33673469387755106,3.0510204081632653,24.450000000000003
0.33673469387755106,3.091836734693877,24.35
0.33673469387755106,3.13265306122449,24.200000000000003
0.33673469387755106,3.1734693877551017,26.0
0.33673469387755106,3.2142857142857144,25.950000000000003
0.33673469387755106,3.2551020408163263,25.85
0.33673469387755106,3.2959183673469385,25.700000000000003
0.33673469387755106,3.336734693877551,25.6
0.33673469387755106,3.377551020408163,25.200000000000003
0.33673469387755106,3.4183673469387754,25.1
0.33673469387755106,3.4591836734693877,25.0
0.33673469387755106,3.5,28.25
0.3448979591836735,1.5,14.0
0.3448979591836735,1.5408163265306123,14.0
0.3448979591836735,1.5816326530612246,14.0
0.3448979591836735,1.6224489795918366,14.0
0.3448979591836735,1.663265306122449,14.0
0.3448979591836735,1.7040816326530612,15.200000000000001
0.3448979591836735,1.7448979591836735,15.3
0.3448979591836735,1.7857142857142856,15.4
0.3448979591836735,1.8265306122448979,15.4
0.3448979591836735,1.8673469387755102,15.350000000000001
0.3448979591836735,1.9081632653061225,15.3
0.3448979591836735,1.9489795918367347,16.55
0.3448979591836735,1.989795918367347,16.650000000000002
0.3448979591836735,2.0306122448979593,16.6
0.3448979591836735,2.071428571428571,16.45
0.3448979591836735,2.1122448979591835,17.85
0.3448979591836735,2.1530612244897958,17.650000000000002
0.3448979591836735,2.193877551020408,19.05
0.3448979591836735,2.2346938775510203,9.35
0.3448979591836735,2.2755102040816326,9.3
0.3448979591836735,2.316326530612245,36.0
0.3448979591836735,2.357142857142857,33.9
0.3448979591836735,2.3979591836734695,32.35
0.3448979591836735,2.4387755102040813,31.1
0.3448979591836735,2.479591836734694,30.05
0.3448979591836735,2.520408163265306,29.450000000000003
0.3448979591836735,2.561224489795918,28.900000000000002
0.3448979591836735,2.6020408163265305,28.1
0.3448979591836735,2.642857142857143,27.700000000000003
0.3448979591836735,2.683673469387755,27.3
0.3448979591836735,2.724489795918367,26.650000000000002
0.3448979591836735,2.7653061224489797,26.3
0.3448979591836735,2.8061224489795915,26.05
0.3448979591836735,2.8469387755102042,25.8
0.3448979591836735,2.887755102040816,25.55
0.3448979591836735,2.9285714285714284,25.0
0.3448979591836735,2.9693877551020407,24.75
0.3448979591836735,3.010204081632653,24.6
0.3448979591836735,3.0510204081632653,24.400000000000002
0.3448979591836735,3.091836734693877,24.25
0.3448979591836735,3.13265306122449,24.150000000000002
0.3448979591836735,3.1734693877551017,24.0
0.3448979591836735,3.2142857142857144,23.950000000000003
0.3448979591836735,3.2551020408163263,23.900000000000002
0.3448979591836735,3.2959183673469385,25.05
0.3448979591836735,3.336734693877551,25.05
0.3448979591836735,3.377551020408163,25.0
0.3448979591836735,3.4183673469387754,24.950000000000003
0.3448979591836735,3.4591836734693877,24.85
0.3448979591836735,3.5,24.75
0.35306122448979593,1.5,13.850000000000001
0.35306122448979593,1.5408163265306123,13.9
0.35306122448979593,1.5816326530612246,13.950000000000001
0.35306122448979593,1.6224489795918366,13.950000000000001
0.35306122448979593,1.663265306122449,13.9
0.35306122448979593,1.7040816326530612,13.9
0.35306122448979593,1.7448979591836735,15.15
0.35306122448979593,1.7857142857142856,15.25
0.35306122448979593,1.8265306122448979,15.3
0.35306122448979593,1.8673469387755102,15.3
0.35306122448979593,1.9081632653061225,15.25
0.35306122448979593,1.9489795918367347,15.15
0.35306122448979593,1.989795918367347,16.55
0.35306122448979593,2.0306122448979593,16.55
0.35306122448979593,2.071428571428571,16.400000000000002
0.35306122448979593,2.1122448979591835,17.75
0.35306122448979593,2.1530612244897958,17.6
0.35306122448979593,2.193877551020408,18.95
0.35306122448979593,2.2346938775510203,21.75
0.35306122448979593,2.2755102040816326,9.200000000000001
0.35306122448979593,2.316326530612245,37.300000000000004
0.35306122448979593,2.357142857142857,34.4
0.35306122448979593,2.3979591836734695,32.7
0.35306122448979593,2.4387755102040813,31.35
0.35306122448979593,2.479591836734694,30.6
0.35306122448979593,2.520408163265306,29.6
0.35306122448979593,2.561224489795918,29.05
0.35306122448979593,2.6020408163265305,28.200000000000003
0.35306122448979593,2.642857142857143,27.8
0.35306122448979593,2.683673469387755,27.400000000000002
0.35306122448979593,2.724489795918367,26.700000000000003
0.35306122448979593,2.7653061224489797,26.400000000000002
0.35306122448979593,2.8061224489795915,26.1
0.35306122448979593,2.8469387755102042,25.85
0.35306122448979593,2.887755102040816,25.55
0.35306122448979593,2.9285714285714284,25.0
0.35306122448979593,2.9693877551020407,24.75
0.35306122448979593,3.010204081632653,24.55
0.35306122448979593,3.0510204081632653,24.400000000000002
0.35306122448979593,3.091836734693877,24.25
0.35306122448979593,3.13265306122449,24.1
0.35306122448979593,3.1734693877551017,23.900000000000002
0.35306122448979593,3.2142857142857144,23.5
0.35306122448979593,3.2551020408163263,23.35
0.35306122448979593,3.2959183673469385,23.200000000000003
0.35306122448979593,3.336734693877551,23.150000000000002
0.35306122448979593,3.377551020408163,24.75
0.35306122448979593,3.4183673469387754,24.75
0.35306122448979593,3.4591836734693877,24.700000000000003
0.35306122448979593,3.5,24.6
0.36122448979591837,1.5,13.75
0.36122448979591837,1.5408163265306123,13.8
0.36122448979591837,1.5816326530612246,13.850000000000001
0.36122448979591837,1.6224489795918366,13.850000000000001
0.36122448979591837,1.663265306122449,13.850000000000001
0.36122448979591837,1.7040816326530612,13.850000000000001
0.36122448979591837,1.7448979591836735,14.9
0.36122448979591837,1.7857142857142856,15.15
0.36122448979591837,1.8265306122448979,15.200000000000001
0.36122448979591837,1.8673469387755102,15.200000000000001
0.36122448979591837,1.9081632653061225,15.15
0.36122448979591837,1.9489795918367347,15.100000000000001
0.36122448979591837,1.989795918367347,16.35
0.36122448979591837,2.0306122448979593,16.45
0.36122448979591837,2.071428571428571,16.35
0.36122448979591837,2.1122448979591835,16.2
0.36122448979591837,2.1530612244897958,17.55
0.36122448979591837,2.193877551020408,18.7
0.36122448979591837,2.2346938775510203,20.25
0.36122448979591837,2.2755102040816326,9.200000000000001
0.36122448979591837,2.316326530612245,38.800000000000004
0.36122448979591837,2.357142857142857,35.2
0.36122448979591837,2.3979591836734695,33.050000000000004
0.36122448979591837,2.4387755102040813,31.650000000000002
0.36122448979591837,2.479591836734694,30.85
0.36122448979591837,2.520408163265306,29.8
0.36122448979591837,2.561224489795918,29.25
0.36122448979591837,2.6020408163265305,28.35
0.36122448979591837,2.642857142857143,27.950000000000003
0.36122448979591837,2.683673469387755,27.55
0.36122448979591837,2.724489795918367,26.8
0.36122448979591837,2.7653061224489797,26.450000000000003
0.36122448979591837,2.8061224489795915,26.150000000000002
0.36122448979591837,2.8469387755102042,25.900000000000002
0.36122448979591837,2.887755102040816,25.6
0.36122448979591837,2.9285714285714284,25.05
0.36122448979591837,2.9693877551020407,24.8
0.36122448979591837,3.010204081632653,24.6
0.36122448979591837,3.0510204081632653,24.400000000000002
0.36122448979591837,3.091836734693877,24.25
0.36122448979591837,3.13265306122449,24.05
0.36122448979591837,3.1734693877551017,23.6
0.36122448979591837,3.2142857142857144,23.400000000000002
0.36122448979591837,3.2551020408163263,23.25
0.36122448979591837,3.2959183673469385,23.150000000000002
0.36122448979591837,3.336734693877551,23.0
0.36122448979591837,3.377551020408163,22.900000000000002
0.36122448979591837,3.4183673469387754,22.8
0.36122448979591837,3.4591836734693877,22.75
0.36122448979591837,3.5,22.700000000000003
0.3693877551020408,1.5,13.65
0.3693877551020408,1.5408163265306123,13.700000000000001
0.3693877551020408,1.5816326530612246,13.75
0.3693877551020408,1.6224489795918366,13.75
0.3693877551020408,1.663265306122449,13.75
0.3693877551020408,1.7040816326530612,13.75
0.3693877551020408,1.7448979591836735,13.75
0.3693877551020408,1.7857142857142856,14.950000000000001
0.3693877551020408,1.8265306122448979,15.100000000000001
0.3693877551020408,1.8673469387755102,15.100000000000001
0.3693877551020408,1.9081632653061225,15.100000000000001
0.3693877551020408,1.9489795918367347,15.05
0.3693877551020408,1.989795918367347,14.950000000000001
0.3693877551020408,2.0306122448979593,16.35
0.3693877551020408,2.071428571428571,16.3
0.3693877551020408,2.1122448979591835,16.150000000000002
0.3693877551020408,2.1530612244897958,17.45
0.3693877551020408,2.193877551020408,17.400000000000002
0.3693877551020408,2.2346938775510203,18.8
0.3693877551020408,2.2755102040816326,9.25
0.3693877551020408,2.316326530612245,9.200000000000001
0.3693877551020408,2.357142857142857,35.9
0.3693877551020408,2.3979591836734695,33.75
0.3693877551020408,2.4387755102040813,32.25
0.3693877551020408,2.479591836734694,31.05
0.3693877551020408,2.520408163265306,29.950000000000003
0.3693877551020408,2.561224489795918,29.400000000000002
0.3693877551020408,2.6020408163265305,28.5
0.3693877551020408,2.642857142857143,28.05
0.3693877551020408,2.683673469387755,27.650000000000002
0.3693877551020408,2.724489795918367,27.150000000000002
0.3693877551020408,2.7653061224489797,26.55
0.3693877551020408,2.8061224489795915,26.25
0.3693877551020408,2.8469387755102042,25.950000000000003
0.3693877551020408,2.887755102040816,25.650000000000002
0.3693877551020408,2.9285714285714284,25.1
0.3693877551020408,2.9693877551020407,24.85
0.3693877551020408,3.010204081632653,24.6
0.3693877551020408,3.0510204081632653,24.400000000000002
0.3693877551020408,3.091836734693877,24.25
0.3693877551020408,3.13265306122449,24.05
0.3693877551020408,3.1734693877551017,23.6
0.3693877551020408,3.2142857142857144,23.400000000000002
0.3693877551020408,3.2551020408163263,23.25
0.3693877551020408,3.2959183673469385,23.1
0.3693877551020408,3.336734693877551,22.950000000000003
0.3693877551020408,3.377551020408163,22.85
0.3693877551020408,3.4183673469387754,22.75
0.3693877551020408,3.4591836734693877,22.650000000000002
0.3693877551020408,3.5,22.55
0.37755102040816324,1.5,13.55
0.37755102040816324,1.5408163265306123,13.600000000000001
0.37755102040816324,1.5816326530612246,13.65
0.37755102040816324,1.6224489795918366,13.700000000000001
0.37755102040816324,1.663265306122449,13.700000000000001
0.37755102040816324,1.7040816326530612,13.700000000000001
0.37755102040816324,1.7448979591836735,13.65
0.37755102040816324,1.7857142857142856,13.65
0.37755102040816324,1.8265306122448979,14.950000000000001
0.37755102040816324,1.8673469387755102,15.0
0.37755102040816324,1.9081632653061225,15.0
0.37755102040816324,1.9489795918367347,15.0
0.37755102040816324,1.989795918367347,14.9
0.37755102040816324,2.0306122448979593,16.150000000000002
0.37755102040816324,2.071428571428571,16.2
0.37755102040816324,2.1122448979591835,16.1
0.37755102040816324,2.1530612244897958,16.0
0.37755102040816324,2.193877551020408,17.3
0.37755102040816324,2.2346938775510203,18.650000000000002
0.37755102040816324,2.2755102040816326,9.35
0.37755102040816324,2.316326530612245,9.15
0.37755102040816324,2.357142857142857,32.550000000000004
0.37755102040816324,2.3979591836734695,34.15
0.37755102040816324,2.4387755102040813,32.550000000000004
0.37755102040816324,2.479591836734694,31.25
0.37755102040816324,2.520408163265306,30.1
0.37755102040816324,2.561224489795918,29.55
0.37755102040816324,2.6020408163265305,28.950000000000003
0.37755102040816324,2.642857142857143,28.150000000000002
0.37755102040816324,2.683673469387755,27.75
0.37755102040816324,2.724489795918367,27.35
0.37755102040816324,2.7653061224489797,26.650000000000002
0.37755102040816324,2.8061224489795915,26.35
0.37755102040816324,2.8469387755102042,26.05
0.37755102040816324,2.887755102040816,25.75
0.37755102040816324,2.9285714285714284,25.150000000000002
0.37755102040816324,2.9693877551020407,24.900000000000002
0.37755102040816324,3.010204081632653,24.650000000000002
0.37755102040816324,3.0510204081632653,24.450000000000003
0.37755102040816324,3.091836734693877,24.25
0.37755102040816324,3.13265306122449,24.05
0.37755102040816324,3.1734693877551017,23.6
0.37755102040816324,3.2142857142857144,23.400000000000002
0.37755102040816324,3.2551020408163263,23.200000000000003
0.37755102040816324,3.2959183673469385,23.05
0.37755102040816324,3.336734693877551,22.950000000000003
0.37755102040816324,3.377551020408163,22.8
0.37755102040816324,3.4183673469387754,22.700000000000003
0.37755102040816324,3.4591836734693877,22.6
0.37755102040816324,3.5,22.5
0.3857142857142858,1.5,13.4
0.3857142857142858,1.5408163265306123,13.5
0.3857142857142858,1.5816326530612246,13.55
0.3857142857142858,1.6224489795918366,13.600000000000001
0.3857142857142858,1.663265306122449,13.600000000000001
0.3857142857142858,1.7040816326530612,13.600000000000001
0.3857142857142858,1.7448979591836735,13.600000000000001
0.3857142857142858,1.7857142857142856,13.55
0.3857142857142858,1.8265306122448979,14.75
0.3857142857142858,1.8673469387755102,14.9
0.3857142857142858,1.9081632653061225,14.950000000000001
0.3857142857142858,1.9489795918367347,14.9
0.3857142857142858,1.989795918367347,14.850000000000001
0.3857142857142858,2.0306122448979593,14.75
0.3857142857142858,2.071428571428571,16.1
0.3857142857142858,2.1122448979591835,16.05
0.3857142857142858,2.1530612244897958,15.950000000000001
0.3857142857142858,2.193877551020408,17.150000000000002
0.3857142857142858,2.2346938775510203,17.25
0.3857142857142858,2.2755102040816326,20.0
0.3857142857142858,2.316326530612245,9.1
0.3857142857142858,2.357142857142857,34.25
0.3857142857142858,2.3979591836734695,30.6
0.3857142857142858,2.4387755102040813,32.6
0.3857142857142858,2.479591836734694,31.35
0.3857142857142858,2.520408163265306,30.55
0.3857142857142858,2.561224489795918,29.650000000000002
0.3857142857142858,2.6020408163265305,29.1
0.3857142857142858,2.642857142857143,28.25
0.3857142857142858,2.683673469387755,27.85
0.3857142857142858,2.724489795918367,27.450000000000003
0.3857142857142858,2.7653061224489797,26.700000000000003
0.3857142857142858,2.8061224489795915,26.400000000000002
0.3857142857142858,2.8469387755102042,26.1
0.3857142857142858,2.887755102040816,25.8
0.3857142857142858,2.9285714285714284,25.200000000000003
0.3857142857142858,2.9693877551020407,24.950000000000003
0.3857142857142858,3.010204081632653,24.700000000000003
0.3857142857142858,3.0510204081632653,24.5
0.3857142857142858,3.091836734693877,24.3
0.3857142857142858,3.13265306122449,24.1
0.3857142857142858,3.1734693877551017,23.6
0.3857142857142858,3.2142857142857144,23.400000000000002
0.3857142857142858,3.2551020408163263,23.200000000000003
0.3857142857142858,3.2959183673469385,23.05
0.3857142857142858,3.336734693877551,22.900000000000002
0.3857142857142858,3.377551020408163,22.8
0.3857142857142858,3.4183673469387754,22.700000000000003
0.3857142857142858,3.4591836734693877,22.55
0.3857142857142858,3.5,22.450000000000003
0.3938775510204082,1.5,13.25
0.3938775510204082,1.5408163265306123,13.4
0.3938775510204082,1.5816326530612246,13.450000000000001
0.3938775510204082,1.6224489795918366,13.5
0.3938775510204082,1.663265306122449,13.55
0.3938775510204082,1.7040816326530612,13.55
0.3938775510204082,1.7448979591836735,13.5
0.3938775510204082,1.7857142857142856,13.5
0.3938775510204082,1.8265306122448979,13.450000000000001
0.3938775510204082,1.8673469387755102,14.75
0.3938775510204082,1.9081632653061225,14.850000000000001
0.3938775510204082,1.9489795918367347,14.850000000000001
0.3938775510204082,1.989795918367347,14.8
0.3938775510204082,2.0306122448979593,14.700000000000001
0.3938775510204082,2.071428571428571,14.600000000000001
0.3938775510204082,2.1122448979591835,15.950000000000001
0.3938775510204082,2.1530612244897958,15.9
0.3938775510204082,2.193877551020408,15.8
0.3938775510204082,2.2346938775510203,17.150000000000002
0.3938775510204082,2.2755102040816326,18.55
0.3938775510204082,2.316326530612245,9.200000000000001
0.3938775510204082,2.357142857142857,9.15
0.3938775510204082,2.3979591836734695,31.400000000000002
0.3938775510204082,2.4387755102040813,29.150000000000002
0.3938775510204082,2.479591836734694,27.6
0.3938775510204082,2.520408163265306,30.05
0.3938775510204082,2.561224489795918,29.700000000000003
0.3938775510204082,2.6020408163265305,29.200000000000003
0.3938775510204082,2.642857142857143,28.35
0.3938775510204082,2.683673469387755,27.950000000000003
0.3938775510204082,2.724489795918367,27.55
0.3938775510204082,2.7653061224489797,26.8
0.3938775510204082,2.8061224489795915,26.5
0.3938775510204082,2.8469387755102042,26.200000000000003
0.3938775510204082,2.887755102040816,25.900000000000002
0.3938775510204082,2.9285714285714284,25.25
0.3938775510204082,2.9693877551020407,25.0
0.3938775510204082,3.010204081632653,24.75
0.3938775510204082,3.0510204081632653,24.55
0.3938775510204082,3.091836734693877,24.35
0.3938775510204082,3.13265306122449,24.1
0.3938775510204082,3.1734693877551017,23.6
0.3938775510204082,3.2142857142857144,23.400000000000002
0.3938775510204082,3.2551020408163263,23.25
0.3938775510204082,3.2959183673469385,23.05
