gamma,omega,steady_time
2.561224489795918,1.5102040816326532,44.660000000000004
2.561224489795918,1.6020408163265307,45.92
2.561224489795918,1.6938775510204083,52.53
2.561224489795918,1.7857142857142858,53.09
2.561224489795918,1.8775510204081634,42.910000000000004
2.561224489795918,1.969387755102041,55.2
2.561224489795918,2.0612244897959187,91.36
2.561224489795918,2.1530612244897958,62.61
2.561224489795918,2.2448979591836737,149.99
2.561224489795918,2.336734693877551,149.99
2.561224489795918,2.428571428571429,95.47
2.561224489795918,2.5204081632653064,149.99
2.561224489795918,2.612244897959184,149.99
2.561224489795918,2.7040816326530615,149.99
2.561224489795918,2.795918367346939,37.14
2.561224489795918,2.8877551020408165,149.99
2.561224489795918,2.979591836734694,149.99
2.561224489795918,3.0714285714285716,149.99
2.561224489795918,3.163265306122449,17.150000000000002
2.561224489795918,3.2551020408163267,31.720000000000002
2.561224489795918,3.3469387755102042,23.78
2.561224489795918,3.438775510204082,9.61
2.561224489795918,3.5306122448979593,9.42
2.561224489795918,3.622448979591837,34.14
2.561224489795918,3.7142857142857144,24.560000000000002
2.561224489795918,3.806122448979592,28.830000000000002
2.561224489795918,3.8979591836734695,23.7
2.561224489795918,3.989795918367347,18.740000000000002
2.561224489795918,4.081632653061225,16.38
2.561224489795918,4.173469387755102,19.22
2.561224489795918,4.26530612244898,21.400000000000002
2.561224489795918,4.357142857142858,19.38
2.561224489795918,4.448979591836735,19.400000000000002
2.561224489795918,4.540816326530613,21.55
2.561224489795918,4.63265306122449,21.54
2.561224489795918,4.724489795918368,19.44
2.561224489795918,4.816326530612245,19.32
2.561224489795918,4.908163265306123,19.26
2.561224489795918,5.0,17.01
2.6020408163265305,0.5,50.21
2.6020408163265305,0.5918367346938775,41.02
2.6020408163265305,0.6836734693877551,149.99
2.6020408163265305,0.7755102040816326,149.99
2.6020408163265305,0.8673469387755102,26.76
2.6020408163265305,0.9591836734693877,149.99
2.6020408163265305,1.0510204081632653,40.1
2.6020408163265305,1.1428571428571428,149.99
2.6020408163265305,1.2346938775510203,68.49
2.6020408163265305,1.3265306122448979,37.58
2.6020408163265305,1.4183673469387754,52.39
2.6020408163265305,1.5102040816326532,44.61
2.6020408163265305,1.6020408163265307,45.660000000000004
2.6020408163265305,1.6938775510204083,50.02
2.6020408163265305,1.7857142857142858,66.54
2.6020408163265305,1.8775510204081634,42.62
2.6020408163265305,1.969387755102041,70.8
2.6020408163265305,2.0612244897959187,90.5
2.6020408163265305,2.1530612244897958,129.67000000000002
2.6020408163265305,2.2448979591836737,149.99
2.6020408163265305,2.336734693877551,149.99
2.6020408163265305,2.428571428571429,149.99
2.6020408163265305,2.5204081632653064,149.99
2.6020408163265305,2.612244897959184,149.99
2.6020408163265305,2.7040816326530615,149.99
2.6020408163265305,2.795918367346939,149.99
2.6020408163265305,2.8877551020408165,149.99
2.6020408163265305,2.979591836734694,149.99
2.6020408163265305,3.0714285714285716,149.99
2.6020408163265305,3.163265306122449,17.63
2.6020408163265305,3.2551020408163267,51.59
2.6020408163265305,3.3469387755102042,25.34
2.6020408163265305,3.438775510204082,9.56
2.6020408163265305,3.5306122448979593,9.47
2.6020408163265305,3.622448979591837,66.69
2.6020408163265305,3.7142857142857144,24.41
2.6020408163265305,3.806122448979592,28.810000000000002
2.6020408163265305,3.8979591836734695,23.76
2.6020408163265305,3.989795918367347,20.900000000000002
2.6020408163265305,4.081632653061225,16.330000000000002
2.6020408163265305,4.173469387755102,19.14
2.6020408163265305,4.26530612244898,21.38
2.6020408163265305,4.357142857142858,19.38
2.6020408163265305,4.448979591836735,19.36
2.6020408163265305,4.540816326530613,21.53
2.6020408163265305,4.63265306122449,21.53
2.6020408163265305,4.724489795918368,19.44
2.6020408163265305,4.816326530612245,19.330000000000002
2.6020408163265305,4.908163265306123,19.26
2.6020408163265305,5.0,17.0
2.642857142857143,0.5,46.2
2.642857142857143,0.5918367346938775,40.34
2.642857142857143,0.6836734693877551,149.99
2.642857142857143,0.7755102040816326,58.6
2.642857142857143,0.8673469387755102,26.51
2.642857142857143,0.9591836734693877,149.99
2.642857142857143,1.0510204081632653,44.28
2.642857142857143,1.1428571428571428,149.99
2.642857142857143,1.2346938775510203,40.68
2.642857142857143,1.3265306122448979,36.56
2.642857142857143,1.4183673469387754,54.99
2.642857142857143,1.5102040816326532,45.32
2.642857142857143,1.6020408163265307,44.56
2.642857142857143,1.6938775510204083,48.17
2.642857142857143,1.7857142857142858,53.18
2.642857142857143,1.8775510204081634,46.35
2.642857142857143,1.969387755102041,53.0
2.642857142857143,2.0612244897959187,6.09
2.642857142857143,2.1530612244897958,125.9
2.642857142857143,2.2448979591836737,149.99
2.642857142857143,2.336734693877551,149.99
2.642857142857143,2.428571428571429,149.99
2.642857142857143,2.5204081632653064,146.24
2.642857142857143,2.612244897959184,149.99
2.642857142857143,2.7040816326530615,145.70000000000002
2.642857142857143,2.795918367346939,149.99
2.642857142857143,2.8877551020408165,110.27
2.642857142857143,2.979591836734694,149.99
2.642857142857143,3.0714285714285716,149.99
2.642857142857143,3.163265306122449,17.740000000000002
2.642857142857143,3.2551020408163267,51.870000000000005
2.642857142857143,3.3469387755102042,25.42
2.642857142857143,3.438775510204082,23.2
2.642857142857143,3.5306122448979593,9.55
2.642857142857143,3.622448979591837,149.99
2.642857142857143,3.7142857142857144,24.29
2.642857142857143,3.806122448979592,28.76
2.642857142857143,3.8979591836734695,26.060000000000002
2.642857142857143,3.989795918367347,20.95
2.642857142857143,4.081632653061225,16.29
2.642857142857143,4.173469387755102,19.06
2.642857142857143,4.26530612244898,21.36
2.642857142857143,4.357142857142858,19.37
2.642857142857143,4.448979591836735,19.330000000000002
2.642857142857143,4.540816326530613,21.51
2.642857142857143,4.63265306122449,21.52
2.642857142857143,4.724489795918368,19.44
2.642857142857143,4.816326530612245,19.330000000000002
2.642857142857143,4.908163265306123,19.26
2.642857142857143,5.0,19.17
2.683673469387755,0.5,55.76
2.683673469387755,0.5918367346938775,39.96
2.683673469387755,0.6836734693877551,149.99
2.683673469387755,0.7755102040816326,149.99
2.683673469387755,0.8673469387755102,26.69
2.683673469387755,0.9591836734693877,40.94
2.683673469387755,1.0510204081632653,44.78
2.683673469387755,1.1428571428571428,149.99
2.683673469387755,1.2346938775510203,46.93
2.683673469387755,1.3265306122448979,35.43
2.683673469387755,1.4183673469387754,55.76
2.683673469387755,1.5102040816326532,44.34
2.683673469387755,1.6020408163265307,43.59
2.683673469387755,1.6938775510204083,43.730000000000004
2.683673469387755,1.7857142857142858,47.24
2.683673469387755,1.8775510204081634,46.24
2.683673469387755,1.969387755102041,52.370000000000005
2.683673469387755,2.0612244897959187,51.300000000000004
2.683673469387755,2.1530612244897958,58.99
2.683673469387755,2.2448979591836737,149.99
2.683673469387755,2.336734693877551,149.99
2.683673469387755,2.428571428571429,149.99
2.683673469387755,2.5204081632653064,69.27
2.683673469387755,2.612244897959184,149.99
2.683673469387755,2.7040816326530615,28.97
2.683673469387755,2.795918367346939,149.99
2.683673469387755,2.8877551020408165,12.48
2.683673469387755,2.979591836734694,149.99
2.683673469387755,3.0714285714285716,149.99
2.683673469387755,3.163265306122449,17.48
2.683673469387755,3.2551020408163267,28.29
2.683673469387755,3.3469387755102042,53.56
2.683673469387755,3.438775510204082,24.810000000000002
2.683673469387755,3.5306122448979593,9.61
2.683673469387755,3.622448979591837,30.34
2.683673469387755,3.7142857142857144,22.54
2.683673469387755,3.806122448979592,28.68
2.683673469387755,3.8979591836734695,28.0
2.683673469387755,3.989795918367347,21.0
2.683673469387755,4.081632653061225,16.27
2.683673469387755,4.173469387755102,18.98
2.683673469387755,4.26530612244898,21.34
2.683673469387755,4.357142857142858,19.36
2.683673469387755,4.448979591836735,19.29
2.683673469387755,4.540816326530613,21.490000000000002
2.683673469387755,4.63265306122449,21.51
2.683673469387755,4.724489795918368,19.44
2.683673469387755,4.816326530612245,19.330000000000002
2.683673469387755,4.908163265306123,19.26
2.683673469387755,5.0,19.17
2.724489795918367,0.5,38.68
2.724489795918367,0.5918367346938775,39.94
2.724489795918367,0.6836734693877551,149.99
2.724489795918367,0.7755102040816326,149.99
2.724489795918367,0.8673469387755102,28.92
2.724489795918367,0.9591836734693877,149.99
2.724489795918367,1.0510204081632653,48.34
2.724489795918367,1.1428571428571428,35.65
2.724489795918367,1.2346938775510203,98.98
2.724489795918367,1.3265306122448979,35.42
2.724489795918367,1.4183673469387754,55.94
2.724489795918367,1.5102040816326532,42.81
2.724489795918367,1.6020408163265307,42.64
2.724489795918367,1.6938775510204083,46.1
2.724489795918367,1.7857142857142858,46.410000000000004
2.724489795918367,1.8775510204081634,46.32
2.724489795918367,1.969387755102041,50.26
2.724489795918367,2.0612244897959187,56.74
2.724489795918367,2.1530612244897958,81.47
2.724489795918367,2.2448979591836737,149.99
2.724489795918367,2.336734693877551,149.99
2.724489795918367,2.428571428571429,149.99
2.724489795918367,2.5204081632653064,44.64
2.724489795918367,2.612244897959184,149.99
2.724489795918367,2.7040816326530615,131.33
2.724489795918367,2.795918367346939,28.0
2.724489795918367,2.8877551020408165,149.99
2.724489795918367,2.979591836734694,149.99
2.724489795918367,3.0714285714285716,149.99
2.724489795918367,3.163265306122449,17.3
2.724489795918367,3.2551020408163267,20.16
2.724489795918367,3.3469387755102042,65.73
2.724489795918367,3.438775510204082,57.65
2.724489795918367,3.5306122448979593,9.65
2.724489795918367,3.622448979591837,43.94
2.724489795918367,3.7142857142857144,22.55
2.724489795918367,3.806122448979592,28.560000000000002
2.724489795918367,3.8979591836734695,28.05
2.724489795918367,3.989795918367347,21.05
2.724489795918367,4.081632653061225,16.25
2.724489795918367,4.173469387755102,16.96
2.724489795918367,4.26530612244898,21.31
2.724489795918367,4.357142857142858,21.150000000000002
2.724489795918367,4.448979591836735,19.26
2.724489795918367,4.540816326530613,21.47
2.724489795918367,4.63265306122449,21.5
2.724489795918367,4.724489795918368,19.44
2.724489795918367,4.816326530612245,19.330000000000002
2.724489795918367,4.908163265306123,19.26
2.724489795918367,5.0,19.16
2.7653061224489797,0.5,74.97
2.7653061224489797,0.5918367346938775,40.07
2.7653061224489797,0.6836734693877551,149.99
2.7653061224489797,0.7755102040816326,149.99
2.7653061224489797,0.8673469387755102,30.490000000000002
2.7653061224489797,0.9591836734693877,149.99
2.7653061224489797,1.0510204081632653,42.300000000000004
2.7653061224489797,1.1428571428571428,28.03
2.7653061224489797,1.2346938775510203,149.99
2.7653061224489797,1.3265306122448979,35.800000000000004
2.7653061224489797,1.4183673469387754,55.13
2.7653061224489797,1.5102040816326532,40.21
2.7653061224489797,1.6020408163265307,39.88
2.7653061224489797,1.6938775510204083,46.21
2.7653061224489797,1.7857142857142858,47.75
2.7653061224489797,1.8775510204081634,46.69
2.7653061224489797,1.969387755102041,49.300000000000004
2.7653061224489797,2.0612244897959187,50.31
2.7653061224489797,2.1530612244897958,65.24
2.7653061224489797,2.2448979591836737,64.32000000000001
2.7653061224489797,2.336734693877551,149.99
2.7653061224489797,2.428571428571429,149.99
2.7653061224489797,2.5204081632653064,149.99
2.7653061224489797,2.612244897959184,149.99
2.7653061224489797,2.7040816326530615,81.3
2.7653061224489797,2.795918367346939,110.51
2.7653061224489797,2.8877551020408165,64.04
2.7653061224489797,2.979591836734694,149.99
2.7653061224489797,3.0714285714285716,7.68
2.7653061224489797,3.163265306122449,17.19
2.7653061224489797,3.2551020408163267,21.12
2.7653061224489797,3.3469387755102042,62.25
2.7653061224489797,3.438775510204082,43.84
2.7653061224489797,3.5306122448979593,9.65
2.7653061224489797,3.622448979591837,39.39
2.7653061224489797,3.7142857142857144,22.830000000000002
2.7653061224489797,3.806122448979592,24.29
2.7653061224489797,3.8979591836734695,28.080000000000002
2.7653061224489797,3.989795918367347,21.1
2.7653061224489797,4.081632653061225,16.240000000000002
2.7653061224489797,4.173469387755102,16.88
2.7653061224489797,4.26530612244898,21.29
2.7653061224489797,4.357142857142858,21.13
2.7653061224489797,4.448979591836735,19.23
2.7653061224489797,4.540816326530613,21.45
2.7653061224489797,4.63265306122449,21.490000000000002
2.7653061224489797,4.724489795918368,19.44
2.7653061224489797,4.816326530612245,19.34
2.7653061224489797,4.908163265306123,19.27
2.7653061224489797,5.0,19.16
2.8061224489795915,0.5,149.99
2.8061224489795915,0.5918367346938775,40.38
2.8061224489795915,0.6836734693877551,149.99
2.8061224489795915,0.7755102040816326,149.99
2.8061224489795915,0.8673469387755102,32.410000000000004
2.8061224489795915,0.9591836734693877,149.99
2.8061224489795915,1.0510204081632653,42.81
2.8061224489795915,1.1428571428571428,30.21
2.8061224489795915,1.2346938775510203,149.99
2.8061224489795915,1.3265306122448979,36.09
2.8061224489795915,1.4183673469387754,53.7
2.8061224489795915,1.5102040816326532,37.550000000000004
2.8061224489795915,1.6020408163265307,42.17
2.8061224489795915,1.6938775510204083,45.07
2.8061224489795915,1.7857142857142858,56.980000000000004
2.8061224489795915,1.8775510204081634,47.52
2.8061224489795915,1.969387755102041,47.27
2.8061224489795915,2.0612244897959187,53.24
2.8061224489795915,2.1530612244897958,61.82
2.8061224489795915,2.2448979591836737,149.99
2.8061224489795915,2.336734693877551,149.99
2.8061224489795915,2.428571428571429,149.99
2.8061224489795915,2.5204081632653064,149.99
2.8061224489795915,2.612244897959184,149.99
2.8061224489795915,2.7040816326530615,119.43
2.8061224489795915,2.795918367346939,149.99
2.8061224489795915,2.8877551020408165,149.99
2.8061224489795915,2.979591836734694,149.99
2.8061224489795915,3.0714285714285716,7.63
2.8061224489795915,3.163265306122449,17.150000000000002
2.8061224489795915,3.2551020408163267,22.22
2.8061224489795915,3.3469387755102042,38.9
2.8061224489795915,3.438775510204082,27.86
2.8061224489795915,3.5306122448979593,9.61
2.8061224489795915,3.622448979591837,28.43
2.8061224489795915,3.7142857142857144,27.97
2.8061224489795915,3.806122448979592,24.18
2.8061224489795915,3.8979591836734695,28.1
2.8061224489795915,3.989795918367347,23.05
2.8061224489795915,4.081632653061225,16.240000000000002
2.8061224489795915,4.173469387755102,16.79
2.8061224489795915,4.26530612244898,21.26
2.8061224489795915,4.357142857142858,21.12
2.8061224489795915,4.448979591836735,19.2
2.8061224489795915,4.540816326530613,21.42
2.8061224489795915,4.63265306122449,21.48
2.8061224489795915,4.724489795918368,19.44
2.8061224489795915,4.816326530612245,19.34
2.8061224489795915,4.908163265306123,19.27
2.8061224489795915,5.0,19.16
2.8469387755102042,0.5,149.99
2.8469387755102042,0.5918367346938775,42.5
2.8469387755102042,0.6836734693877551,149.99
2.8469387755102042,0.7755102040816326,149.99
2.8469387755102042,0.8673469387755102,33.82
2.8469387755102042,0.9591836734693877,149.99
2.8469387755102042,1.0510204081632653,33.99
2.8469387755102042,1.1428571428571428,31.27
2.8469387755102042,1.2346938775510203,149.99
2.8469387755102042,1.3265306122448979,39.07
2.8469387755102042,1.4183673469387754,50.18
2.8469387755102042,1.5102040816326532,38.18
2.8469387755102042,1.6020408163265307,42.72
2.8469387755102042,1.6938775510204083,41.33
2.8469387755102042,1.7857142857142858,47.35
2.8469387755102042,1.8775510204081634,58.300000000000004
2.8469387755102042,1.969387755102041,46.14
2.8469387755102042,2.0612244897959187,62.18
2.8469387755102042,2.1530612244897958,5.83
2.8469387755102042,2.2448979591836737,57.36
2.8469387755102042,2.336734693877551,149.99
2.8469387755102042,2.428571428571429,31.41
2.8469387755102042,2.5204081632653064,149.99
2.8469387755102042,2.612244897959184,149.99
2.8469387755102042,2.7040816326530615,149.99
2.8469387755102042,2.795918367346939,136.34
2.8469387755102042,2.8877551020408165,149.99
2.8469387755102042,2.979591836734694,149.99
2.8469387755102042,3.0714285714285716,7.66
2.8469387755102042,3.163265306122449,17.16
2.8469387755102042,3.2551020408163267,23.580000000000002
2.8469387755102042,3.3469387755102042,57.14
2.8469387755102042,3.438775510204082,50.97
2.8469387755102042,3.5306122448979593,9.55
2.8469387755102042,3.622448979591837,26.68
2.8469387755102042,3.7142857142857144,48.01
2.8469387755102042,3.806122448979592,24.07
2.8469387755102042,3.8979591836734695,28.11
2.8469387755102042,3.989795918367347,23.09
2.8469387755102042,4.081632653061225,16.240000000000002
2.8469387755102042,4.173469387755102,14.61
2.8469387755102042,4.26530612244898,21.23
2.8469387755102042,4.357142857142858,21.1
2.8469387755102042,4.448979591836735,19.17
2.8469387755102042,4.540816326530613,21.400000000000002
2.8469387755102042,4.63265306122449,21.46
2.8469387755102042,4.724489795918368,19.43
2.8469387755102042,4.816326530612245,19.34
2.8469387755102042,4.908163265306123,19.27
2.8469387755102042,5.0,19.150000000000002
2.887755102040816,0.5,149.99
2.887755102040816,0.5918367346938775,44.0
2.887755102040816,0.6836734693877551,149.99
2.887755102040816,0.7755102040816326,149.99
2.887755102040816,0.8673469387755102,41.88
2.887755102040816,0.9591836734693877,26.64
2.887755102040816,1.0510204081632653,40.050000000000004
2.887755102040816,1.1428571428571428,32.38
2.887755102040816,1.2346938775510203,115.61
2.887755102040816,1.3265306122448979,46.92
2.887755102040816,1.4183673469387754,48.120000000000005
2.887755102040816,1.5102040816326532,40.730000000000004
2.887755102040816,1.6020408163265307,43.77
2.887755102040816,1.6938775510204083,43.51
2.887755102040816,1.7857142857142858,56.78
2.887755102040816,1.8775510204081634,66.29
2.887755102040816,1.969387755102041,45.78
2.887755102040816,2.0612244897959187,76.49
2.887755102040816,2.1530612244897958,5.83
2.887755102040816,2.2448979591836737,56.9
2.887755102040816,2.336734693877551,149.99
2.887755102040816,2.428571428571429,149.99
2.887755102040816,2.5204081632653064,134.77
2.887755102040816,2.612244897959184,106.57000000000001
2.887755102040816,2.7040816326530615,149.99
2.887755102040816,2.795918367346939,149.99
2.887755102040816,2.8877551020408165,67.78
2.887755102040816,2.979591836734694,149.99
2.887755102040816,3.0714285714285716,7.7700000000000005
2.887755102040816,3.163265306122449,17.26
2.887755102040816,3.2551020408163267,24.22
2.887755102040816,3.3469387755102042,75.29
2.887755102040816,3.438775510204082,42.050000000000004
2.887755102040816,3.5306122448979593,9.47
2.887755102040816,3.622448979591837,25.07
2.887755102040816,3.7142857142857144,58.45
2.887755102040816,3.806122448979592,23.96
2.887755102040816,3.8979591836734695,28.11
2.887755102040816,3.989795918367347,23.12
2.887755102040816,4.081632653061225,16.25
2.887755102040816,4.173469387755102,14.56
2.887755102040816,4.26530612244898,21.2
2.887755102040816,4.357142857142858,21.080000000000002
2.887755102040816,4.448979591836735,19.150000000000002
2.887755102040816,4.540816326530613,19.44
2.887755102040816,4.63265306122449,21.44
2.887755102040816,4.724489795918368,19.43
2.887755102040816,4.816326530612245,19.34
2.887755102040816,4.908163265306123,19.27
2.887755102040816,5.0,19.150000000000002
2.9285714285714284,0.5,106.59
2.9285714285714284,0.5918367346938775,46.12
2.9285714285714284,0.6836734693877551,149.99
2.9285714285714284,0.7755102040816326,149.99
2.9285714285714284,0.8673469387755102,58.09
2.9285714285714284,0.9591836734693877,24.51
2.9285714285714284,1.0510204081632653,86.81
2.9285714285714284,1.1428571428571428,25.41
2.9285714285714284,1.2346938775510203,149.99
2.9285714285714284,1.3265306122448979,55.06
2.9285714285714284,1.4183673469387754,45.06
2.9285714285714284,1.5102040816326532,43.5
2.9285714285714284,1.6020408163265307,45.06
2.9285714285714284,1.6938775510204083,44.06
2.9285714285714284,1.7857142857142858,9.11
2.9285714285714284,1.8775510204081634,58.29
2.9285714285714284,1.969387755102041,45.51
2.9285714285714284,2.0612244897959187,56.2
2.9285714285714284,2.1530612244897958,50.31
2.9285714285714284,2.2448979591836737,105.63
2.9285714285714284,2.336734693877551,149.99
2.9285714285714284,2.428571428571429,149.99
2.9285714285714284,2.5204081632653064,149.99
2.9285714285714284,2.612244897959184,149.99
2.9285714285714284,2.7040816326530615,149.99
2.9285714285714284,2.795918367346939,143.19
2.9285714285714284,2.8877551020408165,149.99
2.9285714285714284,2.979591836734694,149.99
2.9285714285714284,3.0714285714285716,7.99
2.9285714285714284,3.163265306122449,17.54
2.9285714285714284,3.2551020408163267,13.01
2.9285714285714284,3.3469387755102042,45.75
2.9285714285714284,3.438775510204082,42.88
2.9285714285714284,3.5306122448979593,9.41
2.9285714285714284,3.622448979591837,149.99
2.9285714285714284,3.7142857142857144,33.7
2.9285714285714284,3.806122448979592,23.85
2.9285714285714284,3.8979591836734695,28.080000000000002
2.9285714285714284,3.989795918367347,23.150000000000002
2.9285714285714284,4.081632653061225,16.26
2.9285714285714284,4.173469387755102,14.51
2.9285714285714284,4.26530612244898,21.17
2.9285714285714284,4.357142857142858,21.07
2.9285714285714284,4.448979591836735,19.12
2.9285714285714284,4.540816326530613,19.400000000000002
2.9285714285714284,4.63265306122449,21.43
2.9285714285714284,4.724489795918368,19.42
2.9285714285714284,4.816326530612245,19.34
2.9285714285714284,4.908163265306123,19.28
2.9285714285714284,5.0,19.150000000000002
2.9693877551020407,0.5,149.99
2.9693877551020407,0.5918367346938775,47.4
2.9693877551020407,0.6836734693877551,149.99
2.9693877551020407,0.7755102040816326,149.99
2.9693877551020407,0.8673469387755102,90.33
2.9693877551020407,0.9591836734693877,25.3
2.9693877551020407,1.0510204081632653,46.01
2.9693877551020407,1.1428571428571428,25.44
2.9693877551020407,1.2346938775510203,149.99
2.9693877551020407,1.3265306122448979,61.86
2.9693877551020407,1.4183673469387754,43.87
2.9693877551020407,1.5102040816326532,45.53
2.9693877551020407,1.6020408163265307,45.480000000000004
2.9693877551020407,1.6938775510204083,47.01
2.9693877551020407,1.7857142857142858,48.52
2.9693877551020407,1.8775510204081634,12.5
2.9693877551020407,1.969387755102041,45.38
2.9693877551020407,2.0612244897959187,65.38
2.9693877551020407,2.1530612244897958,50.480000000000004
2.9693877551020407,2.2448979591836737,149.99
2.9693877551020407,2.336734693877551,149.99
2.9693877551020407,2.428571428571429,149.99
2.9693877551020407,2.5204081632653064,149.99
2.9693877551020407,2.612244897959184,149.99
2.9693877551020407,2.7040816326530615,38.11
2.9693877551020407,2.795918367346939,69.49
2.9693877551020407,2.8877551020408165,67.81
2.9693877551020407,2.979591836734694,149.99
2.9693877551020407,3.0714285714285716,8.81
2.9693877551020407,3.163265306122449,18.56
2.9693877551020407,3.2551020408163267,12.82
2.9693877551020407,3.3469387755102042,51.21
2.9693877551020407,3.438775510204082,19.75
2.9693877551020407,3.5306122448979593,9.370000000000001
2.9693877551020407,3.622448979591837,149.99
2.9693877551020407,3.7142857142857144,29.69
2.9693877551020407,3.806122448979592,22.01
2.9693877551020407,3.8979591836734695,28.05
2.9693877551020407,3.989795918367347,23.18
2.9693877551020407,4.081632653061225,16.27
2.9693877551020407,4.173469387755102,14.48
2.9693877551020407,4.26530612244898,21.14
2.9693877551020407,4.357142857142858,21.05
2.9693877551020407,4.448979591836735,19.1
2.9693877551020407,4.540816326530613,19.36
2.9693877551020407,4.63265306122449,21.41
2.9693877551020407,4.724489795918368,19.42
2.9693877551020407,4.816326530612245,19.34
2.9693877551020407,4.908163265306123,19.28
2.9693877551020407,5.0,19.150000000000002
3.010204081632653,0.5,124.78
3.010204081632653,0.5918367346938775,48.870000000000005
3.010204081632653,0.6836734693877551,149.99
3.010204081632653,0.7755102040816326,149.99
3.010204081632653,0.8673469387755102,149.99
3.010204081632653,0.9591836734693877,26.3
3.010204081632653,1.0510204081632653,42.93
3.010204081632653,1.1428571428571428,35.27
3.010204081632653,1.2346938775510203,149.99
3.010204081632653,1.3265306122448979,64.28
3.010204081632653,1.4183673469387754,40.7
3.010204081632653,1.5102040816326532,48.46
3.010204081632653,1.6020408163265307,45.17
3.010204081632653,1.6938775510204083,46.44
3.010204081632653,1.7857142857142858,46.5
3.010204081632653,1.8775510204081634,47.59
3.010204081632653,1.969387755102041,45.36
3.010204081632653,2.0612244897959187,51.64
3.010204081632653,2.1530612244897958,49.24
3.010204081632653,2.2448979591836737,62.85
3.010204081632653,2.336734693877551,60.45
3.010204081632653,2.428571428571429,149.99
3.010204081632653,2.5204081632653064,21.34
3.010204081632653,2.612244897959184,149.99
3.010204081632653,2.7040816326530615,149.99
3.010204081632653,2.795918367346939,149.99
3.010204081632653,2.8877551020408165,149.99
3.010204081632653,2.979591836734694,149.99
3.010204081632653,3.0714285714285716,9.03
3.010204081632653,3.163265306122449,19.13
3.010204081632653,3.2551020408163267,13.0
3.010204081632653,3.3469387755102042,34.9
3.010204081632653,3.438775510204082,21.36
3.010204081632653,3.5306122448979593,57.870000000000005
3.010204081632653,3.622448979591837,9.17
3.010204081632653,3.7142857142857144,41.15
3.010204081632653,3.806122448979592,17.61
3.010204081632653,3.8979591836734695,23.82
3.010204081632653,3.989795918367347,23.2
3.010204081632653,4.081632653061225,16.29
3.010204081632653,4.173469387755102,14.44
3.010204081632653,4.26530612244898,19.11
3.010204081632653,4.357142857142858,21.03
3.010204081632653,4.448979591836735,19.080000000000002
3.010204081632653,4.540816326530613,19.330000000000002
3.010204081632653,4.63265306122449,21.39
3.010204081632653,4.724489795918368,19.41
3.010204081632653,4.816326530612245,19.35
3.010204081632653,4.908163265306123,19.29
3.010204081632653,5.0,19.16
3.0510204081632653,0.5,149.99
3.0510204081632653,0.5918367346938775,49.96
3.0510204081632653,0.6836734693877551,149.99
3.0510204081632653,0.7755102040816326,149.99
3.0510204081632653,0.8673469387755102,149.99
3.0510204081632653,0.9591836734693877,31.470000000000002
3.0510204081632653,1.0510204081632653,149.99
3.0510204081632653,1.1428571428571428,43.12
3.0510204081632653,1.2346938775510203,149.99
3.0510204081632653,1.3265306122448979,70.66
3.0510204081632653,1.4183673469387754,40.34
3.0510204081632653,1.5102040816326532,51.370000000000005
3.0510204081632653,1.6020408163265307,44.93
3.0510204081632653,1.6938775510204083,45.980000000000004
3.0510204081632653,1.7857142857142858,46.28
3.0510204081632653,1.8775510204081634,45.9
3.0510204081632653,1.969387755102041,45.43
3.0510204081632653,2.0612244897959187,72.42
3.0510204081632653,2.1530612244897958,61.81
3.0510204081632653,2.2448979591836737,89.05
3.0510204081632653,2.336734693877551,149.99
3.0510204081632653,2.428571428571429,149.99
3.0510204081632653,2.5204081632653064,149.99
3.0510204081632653,2.612244897959184,149.99
3.0510204081632653,2.7040816326530615,149.99
3.0510204081632653,2.795918367346939,149.99
3.0510204081632653,2.8877551020408165,18.43
3.0510204081632653,2.979591836734694,149.99
3.0510204081632653,3.0714285714285716,9.31
3.0510204081632653,3.163265306122449,21.26
3.0510204081632653,3.2551020408163267,14.31
3.0510204081632653,3.3469387755102042,15.98
3.0510204081632653,3.438775510204082,22.62
3.0510204081632653,3.5306122448979593,20.78
3.0510204081632653,3.622448979591837,9.18
3.0510204081632653,3.7142857142857144,149.99
3.0510204081632653,3.806122448979592,17.84
3.0510204081632653,3.8979591836734695,23.76
3.0510204081632653,3.989795918367347,23.22
3.0510204081632653,4.081632653061225,16.3
3.0510204081632653,4.173469387755102,14.42
3.0510204081632653,4.26530612244898,19.05
3.0510204081632653,4.357142857142858,21.02
3.0510204081632653,4.448979591836735,19.06
3.0510204081632653,4.540816326530613,19.29
3.0510204081632653,4.63265306122449,21.37
3.0510204081632653,4.724489795918368,19.400000000000002
3.0510204081632653,4.816326530612245,19.35
3.0510204081632653,4.908163265306123,19.29
3.0510204081632653,5.0,19.16
3.091836734693877,0.5,100.62
3.091836734693877,0.5918367346938775,50.6
3.091836734693877,0.6836734693877551,149.99
3.091836734693877,0.7755102040816326,149.99
3.091836734693877,0.8673469387755102,149.99
3.091836734693877,0.9591836734693877,31.21
3.091836734693877,1.0510204081632653,122.06
3.091836734693877,1.1428571428571428,149.99
3.091836734693877,1.2346938775510203,149.99
3.091836734693877,1.3265306122448979,77.97
3.091836734693877,1.4183673469387754,39.54
3.091836734693877,1.5102040816326532,52.6
3.091836734693877,1.6020408163265307,44.82
3.091836734693877,1.6938775510204083,42.86
3.091836734693877,1.7857142857142858,44.36
